n	PCC	 	 	 	Lower-tailed	 	 	 	 	 	Upper-tailed	 	 
22	0.4	-0.311260518287	-0.265497466059	-0.229172224977	-0.192510821665	-0.14420798689	-0.109761056845	0.0429330187812	0.0625760686909	0.0907980137611	0.114294200385	0.137159129048	0.171455916677
22	0.45	-0.317566132682	-0.271137276769	-0.234404829815	-0.19861158755	-0.150829909641	-0.114403989409	0.0389795891179	0.0571969316462	0.0835200068591	0.105758192548	0.129222265877	0.163354948535
22	0.5	-0.328311308784	-0.279434311566	-0.242073398698	-0.20563067204	-0.155681128276	-0.118175548046	0.0346592685972	0.0518932875863	0.0762880217142	0.0961465549185	0.119136455077	0.146499503404
22	0.55	-0.340520504954	-0.289362972257	-0.249408856279	-0.212060880647	-0.161195072555	-0.123077718799	0.0309664770966	0.0466823984468	0.0700420955409	0.0891734324826	0.109600306845	0.135738452867
22	0.6	-0.344554488161	-0.296216808723	-0.258587355289	-0.22011173793	-0.167988913213	-0.128384436774	0.0267858624544	0.0410042406531	0.0628866192395	0.0815301693332	0.100350817768	0.128430493347
22	0.65	-0.359030032167	-0.3061121723	-0.268343332466	-0.228260877449	-0.173336767151	-0.132148664968	0.0227206121168	0.035589653554	0.0555458449073	0.0711487419483	0.0909841399163	0.117412734741
22	0.7	-0.374822803314	-0.3184845958	-0.277639646367	-0.238064721147	-0.180452815101	-0.138044341216	0.0186771010903	0.0298324798781	0.0473215430353	0.0619224721586	0.078141443882	0.0992917642141
22	0.75	-0.390658517006	-0.330160722109	-0.286701609066	-0.244110052755	-0.186945193362	-0.142900508434	0.0144997266873	0.023923984007	0.0390254659006	0.0516868333639	0.0665566774473	0.0869697607155
22	0.8	-0.400753531571	-0.343549211465	-0.298250493773	-0.253477372308	-0.192627696896	-0.147433823212	0.0106694967679	0.018227508515	0.0304419576937	0.0407179245229	0.0525896967557	0.0695561959358
22	0.85	-0.419370090533	-0.35715072461	-0.309712509751	-0.26336405212	-0.201026664025	-0.153914190324	0.00706141156197	0.0126667681932	0.021873519659	0.0304454366365	0.0398463839925	0.0549169640338
22	0.9	-0.431092354165	-0.367118258144	-0.321004723239	-0.273806723056	-0.20831790428	-0.159441062468	0.00382256970545	0.00750060846621	0.0134066046568	0.0190370047475	0.02548385842	0.0353752552627
22	0.95	-0.458585280852	-0.3918066417	-0.337451942361	-0.283713236685	-0.215375637988	-0.164847639592	0.00120718827285	0.00289066804695	0.00574384989142	0.00830373291426	0.0114710898598	0.0168383856111
23	0.0	-0.225430119423	-0.191002655723	-0.163224074069	-0.135654559773	-0.0986528484773	-0.0724608234077	0.0727968422951	0.0992516806028	0.136253306619	0.163574552782	0.192986236175	0.22720987129
23	0.05	-0.237138415048	-0.198133350749	-0.170055861014	-0.14171665919	-0.104413395374	-0.0765643560652	0.0686619253284	0.0944942445066	0.131107446172	0.158994003594	0.186617818576	0.225907041049
23	0.1	-0.246783308358	-0.205410770714	-0.175483444392	-0.146426511629	-0.108427057772	-0.0800043107337	0.0646753060768	0.0890232285036	0.123917292561	0.150312554959	0.178527695716	0.214903309557
23	0.15	-0.257253951805	-0.213186319892	-0.182102588092	-0.152657922118	-0.114204541424	-0.0844423716073	0.0609215540068	0.0846531984352	0.11807980123	0.144333766033	0.170377590312	0.20624122744
23	0.2	-0.259992731645	-0.219269821372	-0.190038628469	-0.159112196621	-0.118910883429	-0.088564150909	0.0567866823463	0.0799084501705	0.111780786772	0.136893556213	0.162868088058	0.200036187983
23	0.25	-0.273289730601	-0.231111054852	-0.196558608757	-0.164464450163	-0.123555960067	-0.0923478575195	0.053132070667	0.0755518507969	0.105594960768	0.130738213699	0.156604057824	0.191272147028
23	0.3	-0.281584314547	-0.236654474501	-0.204611352428	-0.171172446655	-0.128377683383	-0.0968275095831	0.0493212488081	0.0705425124238	0.100004316222	0.123323277204	0.146816920896	0.1819840519
23	0.35	-0.29157485919	-0.242723938869	-0.209561078922	-0.176375806638	-0.133152831979	-0.100494619401	0.0449373741489	0.0647389643027	0.0925430512737	0.115039237323	0.139267554716	0.171512908525
23	0.4	-0.298754301447	-0.25365997825	-0.220528481385	-0.186378439187	-0.139924514145	-0.105319660644	0.0411098863952	0.0599673368434	0.086944947137	0.108157214982	0.13033660011	0.158557329818
23	0.45	-0.300172606296	-0.258096393801	-0.225239288156	-0.190967210269	-0.143818253292	-0.108942595177	0.0370493144038	0.0548550587667	0.0804446168615	0.101319856165	0.124092178551	0.157912184658
23	0.5	-0.312319096291	-0.267553942147	-0.232405344769	-0.197744786491	-0.149423163992	-0.113939281684	0.0325720243689	0.0491790009269	0.0728160478309	0.0925313745201	0.112657735691	0.143944252645
23	0.55	-0.318971800208	-0.273552143421	-0.239233361007	-0.203019810763	-0.154337692949	-0.117716107412	0.0291111081266	0.0440844059333	0.0664101505235	0.084065030306	0.10294347215	0.129642747661
23	0.6	-0.333237035082	-0.289320414464	-0.251445460988	-0.213455948758	-0.161684037601	-0.122990148991	0.0253921352072	0.0391420809544	0.0591358979773	0.07561244932	0.0936472849218	0.119950628294
23	0.65	-0.34754268622	-0.296864322622	-0.257836675052	-0.218926011107	-0.165798657079	-0.127042614538	0.0212047697648	0.0332343775698	0.0519758245787	0.0670098599947	0.0842074107546	0.108314077737
23	0.7	-0.354773442231	-0.306431999213	-0.264806526177	-0.226014649888	-0.172373980819	-0.132350553352	0.0175002909991	0.0278867850218	0.0439653073748	0.0575291716908	0.0717928126583	0.0930382301733
23	0.75	-0.3700841122	-0.316861269378	-0.276608394104	-0.233877849456	-0.178032151807	-0.136103100363	0.0138926411927	0.0228927820079	0.0366622770319	0.0482201624905	0.0620672796642	0.0800734907979
23	0.8	-0.386025448368	-0.331063745759	-0.288721225761	-0.244872334275	-0.185806866648	-0.142525346653	0.0103448171567	0.0175215513412	0.02868516158	0.0381179209952	0.0483727179361	0.0650030217691
23	0.85	-0.398749130046	-0.341020718473	-0.296308231838	-0.250880086582	-0.191300341726	-0.147025720128	0.0066889052448	0.0119788391428	0.0205863205401	0.028436311973	0.0373736511486	0.0513726267812
23	0.9	-0.422997110019	-0.353962158649	-0.306583116641	-0.259298692557	-0.197011055287	-0.15131957488	0.00364562265387	0.00709587617684	0.012635832044	0.0177351053294	0.0237441940412	0.0324085733791
23	0.95	-0.43355101009	-0.370617433636	-0.319969996403	-0.271035666368	-0.204880024216	-0.158078101013	0.00113032183076	0.00271418807045	0.00543766795747	0.00803934679561	0.0111956891238	0.015879627559
24	0.0	-0.220267617875	-0.18419128265	-0.15722457344	-0.129753317418	-0.0945747268537	-0.0693769932316	0.069421592903	0.0950880415959	0.129788951608	0.156246913529	0.182143069688	0.218128533715
24	0.05	-0.229445833313	-0.191979957242	-0.163090777668	-0.135398875317	-0.0994715603089	-0.0735547950016	0.0651694949394	0.089798568015	0.123069632347	0.148830802183	0.174246126486	0.208966796922
24	0.1	-0.234553254704	-0.197715757006	-0.169124425104	-0.140374173742	-0.104023709035	-0.0768106938297	0.061818239691	0.0853406798779	0.118021923547	0.143387915879	0.170075910398	0.203202530368
24	0.15	-0.239482801574	-0.204310159936	-0.176148732837	-0.148025789137	-0.109496590533	-0.0811778678976	0.0582580388209	0.0806840043984	0.112538648862	0.136926453652	0.161896994948	0.196977129027
24	0.2	-0.24961969257	-0.213423643612	-0.183213276783	-0.15350606395	-0.114289751676	-0.0846800405742	0.0547338315523	0.0765816616556	0.107075678351	0.131826367896	0.156118525401	0.191911913875
24	0.25	-0.257100138358	-0.217355193587	-0.189610053973	-0.15970938838	-0.119114504838	-0.0893268105478	0.050591296015	0.071749907587	0.100890407191	0.124187684736	0.149208953246	0.183429713278
24	0.3	-0.266994165333	-0.226529783021	-0.195155632868	-0.164352131044	-0.122742244797	-0.0919385342624	0.0465797652802	0.0663932184442	0.0938261157362	0.11562181977	0.138832105368	0.167521746592
24	0.35	-0.27528854593	-0.234369398068	-0.202781798026	-0.170954187704	-0.128450825644	-0.0966746832707	0.0424759082985	0.0618636797513	0.088098223372	0.108841585607	0.130785279162	0.162685766371
24	0.4	-0.283395534478	-0.241058863101	-0.207128169459	-0.17588460882	-0.133036103796	-0.100199545716	0.0390651218883	0.0568836922545	0.0830703859835	0.102858583986	0.124811807064	0.154276001269
24	0.45	-0.297566256242	-0.252058313769	-0.219175642417	-0.184411315718	-0.139181791032	-0.105282656198	0.035429665872	0.0523276503408	0.0762626382955	0.0962753991423	0.116411097971	0.143848573627
24	0.5	-0.302211123226	-0.259268015341	-0.225162057471	-0.189106728868	-0.143983186477	-0.109261754754	0.0315221350628	0.0470323537865	0.0690869818672	0.0876850632346	0.107206132792	0.133586801813
24	0.55	-0.314176508011	-0.265228392843	-0.228698978842	-0.192888096334	-0.148093917042	-0.11292650219	0.0278555121931	0.0422254007493	0.0630776366241	0.0800512364791	0.0986295833916	0.123111951605
24	0.6	-0.320184737165	-0.277468726059	-0.239546818964	-0.203432434472	-0.154755797535	-0.117898310217	0.0241413248761	0.0371852388616	0.0562765603148	0.0725414606594	0.0899014137455	0.114910819299
24	0.65	-0.331520924307	-0.285440934258	-0.248122508511	-0.209939053896	-0.159968112946	-0.121530817168	0.0203396626408	0.031834771146	0.0498050267084	0.0652016683862	0.0817526694553	0.103339876563
24	0.7	-0.346020647655	-0.295527620459	-0.257268581534	-0.217673768045	-0.165307950218	-0.126493487152	0.0167476176174	0.0267527299688	0.0417718698191	0.055097749305	0.0693138232379	0.0901279708479
24	0.75	-0.359985324377	-0.308722324365	-0.267976400963	-0.226325977659	-0.172955651487	-0.131670605693	0.0131439354472	0.0215403533854	0.0346673206759	0.0458759650543	0.0579773339368	0.0772988993056
24	0.8	-0.375838297063	-0.320267815311	-0.278504592043	-0.234800570643	-0.178234525735	-0.136095267887	0.00968585588308	0.016493701237	0.0269573936508	0.0365105023307	0.0478111870584	0.0637061790497
24	0.85	-0.378833691613	-0.325033191947	-0.284117872597	-0.241300334051	-0.183907303063	-0.141116703625	0.00637322012015	0.0113844808176	0.0195256598852	0.0270731063848	0.035362024877	0.0477898380209
24	0.9	-0.403309557306	-0.34327565142	-0.299406894035	-0.254483305274	-0.193139884838	-0.146365249269	0.00347250412671	0.00674818506086	0.0121196535987	0.0170910740032	0.0226119959897	0.0315130789325
24	0.95	-0.423216796863	-0.356078506737	-0.309613731043	-0.260802471805	-0.197165164728	-0.150651857617	0.0010661298813	0.00256890299349	0.00508874203347	0.00761992239236	0.0103817871181	0.0147331566248
25	0.0	-0.20861922807	-0.176531524055	-0.150801606386	-0.124929907491	-0.0913865451304	-0.0668436067634	0.0659321356572	0.0904478936907	0.123274429774	0.148322042985	0.175397138989	0.209384179794
25	0.05	-0.2183029176	-0.181652998459	-0.156606540943	-0.129885908383	-0.0954903531903	-0.0702390206518	0.0625792183315	0.0860642753647	0.119118871845	0.144018086268	0.169985193291	0.202291283943
25	0.1	-0.226604413717	-0.189871011555	-0.16285475183	-0.136696489681	-0.100324213868	-0.0739138020765	0.0595795023775	0.0825770012022	0.114869212294	0.139790834309	0.166252235432	0.199441263189
25	0.15	-0.233832601861	-0.1961206747	-0.168885019378	-0.141249461606	-0.104872573079	-0.0778832456395	0.0552751939097	0.0767552576607	0.106382324822	0.129419936868	0.15228251615	0.184738366432
25	0.2	-0.240270469692	-0.204247536374	-0.175829119752	-0.147023697265	-0.109654229921	-0.0816090959784	0.0516427777535	0.0723238257204	0.101530483957	0.123817247346	0.146331467139	0.177778942401
25	0.25	-0.244691741011	-0.208361181833	-0.178975007465	-0.15118262863	-0.113173172295	-0.0848357321124	0.0484602156951	0.0681664810642	0.0966519913255	0.119412391158	0.142566100353	0.172930509464
25	0.3	-0.257164807935	-0.218708854596	-0.189420810956	-0.159369357888	-0.119286197561	-0.0891705767426	0.0446180986441	0.0634933813161	0.0900758539603	0.111796733169	0.133711054442	0.159961243318
25	0.35	-0.263157893164	-0.224003195242	-0.193194179445	-0.162871012076	-0.122968223652	-0.0929440273716	0.0411741284074	0.0589641443911	0.0845014767342	0.105718977507	0.12609733507	0.155348954575
25	0.4	-0.273903915304	-0.233029932604	-0.199954484419	-0.168563184964	-0.127186693557	-0.0960756421332	0.0374278059931	0.0547044952049	0.0787298086529	0.0987977860344	0.120807305702	0.148198476052
25	0.45	-0.27983725426	-0.238014309892	-0.207138828008	-0.1765849966	-0.132890852065	-0.100554414591	0.0336005638133	0.049591075407	0.0728496671342	0.0931791674302	0.113370455603	0.140992469196
25	0.5	-0.290841054565	-0.248690050842	-0.217096075109	-0.182869518772	-0.137977745475	-0.104763358091	0.0299367972409	0.0449174598936	0.0664648361038	0.0840223348278	0.101859223148	0.12837463978
25	0.55	-0.299331890238	-0.258114451315	-0.223231038967	-0.189088466596	-0.143181777335	-0.108926910385	0.0265180436879	0.0400660740263	0.059988837495	0.0764319398789	0.0935245426631	0.119035058255
25	0.6	-0.306744991081	-0.262607165539	-0.230098209925	-0.194697460157	-0.147502060685	-0.112889989884	0.0230737459878	0.0354442705461	0.0537844927682	0.0685537748701	0.0845567035477	0.106954036991
25	0.65	-0.320251164277	-0.275889440872	-0.239530087985	-0.203118297934	-0.153862234606	-0.117665003489	0.0192265189185	0.0298414283704	0.0465956223506	0.0595947971207	0.0749764924434	0.0960286989427
25	0.7	-0.333094902575	-0.286039733436	-0.247819429587	-0.210088829111	-0.159374815868	-0.121544842654	0.0158525104729	0.0254859430678	0.0399541613256	0.0518801174663	0.065136151174	0.0839990413067
25	0.75	-0.344226960455	-0.291826689931	-0.253645186999	-0.216003495338	-0.16428249483	-0.125938336897	0.0123097205948	0.0203468294566	0.0324044697543	0.0433875630253	0.0548130278673	0.0713030929035
25	0.8	-0.356867926207	-0.302412494267	-0.265506268527	-0.225114524976	-0.171642826853	-0.131233893911	0.00904021842024	0.0154305187795	0.0257193668002	0.0348023156368	0.0451740143346	0.059585635344
25	0.85	-0.373022529822	-0.31944360176	-0.27614187105	-0.234127508789	-0.177563846271	-0.135763739709	0.00604697444434	0.010823562343	0.018648060233	0.0251795845612	0.0332497082405	0.045016696662
25	0.9	-0.385245927047	-0.326372040743	-0.283529934402	-0.241038911095	-0.18372674334	-0.141016484886	0.0033492183413	0.00636456141571	0.0114601441516	0.016177857764	0.02153881519	0.0294082371326
25	0.95	-0.401059720765	-0.344387204263	-0.296545542473	-0.249812021915	-0.190615818009	-0.145451415193	0.00100785612165	0.00238398107227	0.00488537091436	0.00711360125929	0.00999701748889	0.0141951202192
26	0.0	-0.202574716862	-0.169498142725	-0.144375803483	-0.119920930377	-0.0880147184866	-0.0645986475413	0.0638922027838	0.0870575577137	0.119401537533	0.144640581957	0.169705563338	0.201026563114
26	0.05	-0.208176190892	-0.176120352145	-0.148555821732	-0.123408600387	-0.091174244997	-0.0670221263193	0.0603740339317	0.0828828701349	0.114818400673	0.138681083606	0.161338234744	0.193342512242
26	0.1	-0.21401553934	-0.179190733693	-0.153526560358	-0.128114170557	-0.0960027763139	-0.0710139087647	0.0566103847393	0.0782525603644	0.109426038896	0.132748705295	0.15480621181	0.185733139161
26	0.15	-0.219649992	-0.187789232988	-0.162591629163	-0.134457822617	-0.0998925754885	-0.074150906522	0.0532014112084	0.0739508407301	0.103359873533	0.1258314022	0.149209019513	0.180696299778
26	0.2	-0.227332145122	-0.194934810354	-0.168570221481	-0.140806090582	-0.104118270295	-0.0777694275419	0.0500075743061	0.0704210155318	0.0989877724298	0.121768285854	0.143688963768	0.174530460198
26	0.25	-0.237080042365	-0.201363536619	-0.174467007824	-0.147052111821	-0.109412100883	-0.0817514241037	0.0457178113212	0.064959271382	0.0910445774785	0.112326059176	0.134238270766	0.166148053928
26	0.3	-0.24320391511	-0.2072893209	-0.179689408727	-0.151960234044	-0.114216995035	-0.0857877158693	0.0426694057885	0.0607027098499	0.0859620829703	0.106909487571	0.128200888158	0.157766568976
26	0.35	-0.254005088858	-0.216282367598	-0.187420520711	-0.158192134903	-0.119025320566	-0.08910201954	0.0391965685318	0.0563823977113	0.0811116549292	0.101007900565	0.121229005322	0.149142704037
26	0.4	-0.265999920547	-0.22739602513	-0.195681465407	-0.163910640595	-0.12302036376	-0.0927468521975	0.0361085225346	0.0525693787718	0.0757198124803	0.0941488631458	0.113625241365	0.141060189317
26	0.45	-0.273107358843	-0.231571513895	-0.201135538336	-0.16950542688	-0.128172773697	-0.09702140026	0.0324192428216	0.047673907205	0.0702710705075	0.088448702969	0.105461425075	0.130928386223
26	0.5	-0.276475785536	-0.238175415596	-0.207045810814	-0.174429579735	-0.132859947936	-0.100646484886	0.0288860025856	0.0427017651759	0.0623682875646	0.0788946080557	0.0969221226273	0.120467303325
26	0.55	-0.295600739863	-0.248554645271	-0.214844953481	-0.181411015769	-0.137669436999	-0.104481460605	0.0252220261029	0.0380160602047	0.0571416793018	0.0718646747678	0.0877602837798	0.109634945351
26	0.6	-0.300098303546	-0.255580054575	-0.223085994711	-0.188449946682	-0.142671991383	-0.108910574131	0.0218037521576	0.0334849929505	0.0514174022494	0.065766281397	0.0819088179936	0.104283903638
26	0.65	-0.310012569662	-0.262449018783	-0.229337685968	-0.194542283912	-0.148157841269	-0.113370118729	0.0184260549451	0.0287788928906	0.0442130667904	0.0570452444478	0.0712115691114	0.0891493999912
26	0.7	-0.322809631539	-0.276637508493	-0.240520132559	-0.203427350013	-0.153605012092	-0.11744073638	0.0149620216295	0.0239769838654	0.0376151591523	0.0495745968768	0.0627627715326	0.0817579957046
26	0.75	-0.327462573244	-0.28020611589	-0.244449948236	-0.206475941478	-0.157001990375	-0.120761259487	0.0118373195634	0.0194536631357	0.0311208614219	0.041220440256	0.0527560798493	0.0690694695338
26	0.8	-0.344379346604	-0.29633415946	-0.256483905174	-0.217863050019	-0.164900829481	-0.125516455377	0.00859391561652	0.0148741234033	0.024150465542	0.0319826107735	0.0410486603525	0.0533363925959
26	0.85	-0.352878935535	-0.304338235436	-0.262966430152	-0.223717004218	-0.170725601893	-0.130095117057	0.00579125975272	0.0102403217535	0.0174243954157	0.0238364296001	0.0309238182828	0.041136577658
26	0.9	-0.367863597143	-0.314381140713	-0.27297059916	-0.230256758381	-0.176415277023	-0.135220540141	0.00311889252721	0.00603004153409	0.0107896234181	0.0150802955957	0.01995209113	0.0271619703196
26	0.95	-0.395620586924	-0.335814822364	-0.287943224574	-0.242506249563	-0.18354389007	-0.140643591916	0.000945684712272	0.00229657931242	0.00454209345403	0.00664349474377	0.00921501330661	0.0130364630194
27	0.0	-0.198071643844	-0.163265302864	-0.138848665084	-0.115152961194	-0.0845774063432	-0.061552325089	0.0614564524355	0.0839654983243	0.114242917935	0.137296916679	0.159848294478	0.19498296565
27	0.05	-0.204667794029	-0.170915145876	-0.145075899205	-0.120112693889	-0.088050137263	-0.064640590266	0.0575702778926	0.0794195068515	0.109164396032	0.131899635653	0.155812511619	0.186027080225
27	0.1	-0.206838366702	-0.175216378713	-0.150528168754	-0.125183275516	-0.0928736295677	-0.0688464443371	0.0548687381392	0.0757067899305	0.103970727843	0.125766664808	0.147827243858	0.177749836376
27	0.15	-0.219510763323	-0.184802828325	-0.156854370393	-0.130571573568	-0.0972982832211	-0.0720206429432	0.0509643978935	0.0708123743849	0.0991929780511	0.12031654138	0.143197002603	0.172406742404
27	0.2	-0.223554847149	-0.189697725812	-0.162900166143	-0.135401610636	-0.100794711767	-0.0749841647532	0.04768200452	0.0671934020722	0.0937591170969	0.115230739655	0.13605071682	0.166520262772
27	0.25	-0.234547770391	-0.196444087924	-0.169318859357	-0.142438299841	-0.105822577955	-0.0787817293354	0.0443958585266	0.0629722056065	0.0889413602308	0.10977832513	0.131614302865	0.159050101048
27	0.3	-0.236450711713	-0.202643687541	-0.174861022828	-0.146518555335	-0.110332768458	-0.0827420326347	0.040725241442	0.0582725922748	0.082734023645	0.101859716242	0.122996099705	0.14829108279
27	0.35	-0.244622452625	-0.20891461231	-0.181336064077	-0.153324130459	-0.114666680828	-0.0860487025014	0.0377584641213	0.0540799734211	0.0778701319904	0.0972399572813	0.11633792187	0.142650481489
27	0.4	-0.252992413212	-0.215408318327	-0.187400940876	-0.157631597264	-0.118734205387	-0.0899670403542	0.0342120210779	0.0496232914295	0.0719434965232	0.089249148036	0.107208866751	0.132428931815
27	0.45	-0.258866479916	-0.222307276563	-0.191999830521	-0.16221472246	-0.123747029908	-0.0932865009577	0.0309168341932	0.0454144195823	0.0662340046157	0.0822760865676	0.0998078978479	0.123824604571
27	0.5	-0.271846752171	-0.229762635422	-0.20017168888	-0.168779953525	-0.127696675302	-0.0970299614124	0.0277047890453	0.0410723784988	0.0600312549701	0.0751186766856	0.0912206252614	0.113669055351
27	0.55	-0.27822143845	-0.239344769546	-0.207565782561	-0.176593055776	-0.132866576092	-0.100673275495	0.0241398600042	0.036390506151	0.0540089300474	0.0692689569191	0.0852208510725	0.10796590623
27	0.6	-0.288080642862	-0.246120467155	-0.215293410794	-0.181526215031	-0.138185912955	-0.105355162393	0.0209488539869	0.0318546458664	0.0481019311174	0.0615452275525	0.0750250103975	0.0948534352386
27	0.65	-0.298845515195	-0.256038015973	-0.223625885359	-0.188577830075	-0.143101290363	-0.108586220711	0.0175061899195	0.0273024711588	0.0424026408406	0.0545835320222	0.0675412675547	0.0860538847488
27	0.7	-0.30585311926	-0.261904393297	-0.228419909246	-0.19312424306	-0.14689335402	-0.112134842997	0.0143339528449	0.0226952753212	0.0356557486296	0.0461897220241	0.0580597596285	0.073786322703
27	0.75	-0.319852737454	-0.272675932118	-0.235743029009	-0.199255517293	-0.151850986007	-0.116725583681	0.0114166685582	0.0187200556827	0.0297943723525	0.0394410307992	0.0488627325735	0.065144485006
27	0.8	-0.329127829901	-0.282645103168	-0.245165565826	-0.207952399205	-0.158127970026	-0.12136609971	0.00827298556496	0.0140037610485	0.0231601880537	0.0308602532102	0.0399348672699	0.0529711615655
27	0.85	-0.344878623669	-0.294601251631	-0.256062686153	-0.217067803388	-0.164580159059	-0.126081831779	0.00556449227547	0.00981960433157	0.0168104367368	0.0228388697661	0.0295696409566	0.0393628851671
27	0.9	-0.36062124125	-0.305361475446	-0.26655811239	-0.226468342562	-0.171188364881	-0.131114390979	0.00302464508256	0.00581636408682	0.0103639244591	0.0144421292187	0.019163399306	0.0265731107537
27	0.95	-0.372149181395	-0.317504921886	-0.274187002369	-0.231731625133	-0.175848813278	-0.134539907548	0.000909230487233	0.00216977442501	0.00428811498465	0.00629705471911	0.00846088073502	0.0121869601728
28	0.0	-0.189562082113	-0.157762270548	-0.132679359686	-0.110693708795	-0.0806371309064	-0.0589863465487	0.059379003168	0.0808834430078	0.109442299002	0.131746472108	0.153925250635	0.186087565706
28	0.05	-0.195987120792	-0.163881892819	-0.138785035192	-0.114938738616	-0.0848215136221	-0.0625149818116	0.0558360441215	0.0767687273658	0.106193261394	0.128699762922	0.150854746612	0.178988305053
28	0.1	-0.19900771739	-0.168595203978	-0.14463333084	-0.120116071713	-0.0885434809696	-0.0655882274292	0.052418155977	0.0724855829579	0.100481840028	0.122836298671	0.144583176208	0.175902855761
28	0.15	-0.207571067675	-0.176403811602	-0.151233690334	-0.125880057261	-0.0936398808869	-0.069258265758	0.0496880053506	0.0692512698529	0.095348888695	0.115784313301	0.135311298991	0.165453109011
28	0.2	-0.217820540082	-0.182505031614	-0.156844698219	-0.130939764823	-0.0971804862572	-0.072634555157	0.0458341305676	0.0643019496748	0.0901677504576	0.111391069682	0.132376540639	0.159553337042
28	0.25	-0.220358233563	-0.187061871452	-0.162658172537	-0.136244259198	-0.101110342504	-0.075974808473	0.0426902448861	0.0601630544034	0.0857920673053	0.105210282629	0.12509545107	0.151924905861
28	0.3	-0.231074638724	-0.193636032087	-0.167224844462	-0.141096152051	-0.105378225082	-0.0792156692606	0.039007983049	0.0557957759183	0.0795768551179	0.0974794225351	0.116801599009	0.142479403189
28	0.35	-0.235317398838	-0.201470815808	-0.173666811431	-0.146892344043	-0.109919122394	-0.0829608627602	0.0362844927483	0.0521586682609	0.0748592735053	0.0926429342234	0.110629483751	0.133922165977
28	0.4	-0.247465138622	-0.209184756042	-0.181352714792	-0.152685930749	-0.114679928353	-0.0859483305904	0.0330099915254	0.0477070971356	0.0684054869754	0.0851440234111	0.101897424667	0.12410016447
28	0.45	-0.259084692919	-0.218042120928	-0.187748089247	-0.15820625056	-0.119442112505	-0.0899764485706	0.0297454646247	0.0435067991944	0.0631100716289	0.0787499281374	0.0955787499138	0.116695912832
28	0.5	-0.262148880906	-0.223499197485	-0.193259046066	-0.163619006237	-0.124511550968	-0.0945623501626	0.0264196472237	0.0390378345355	0.0573076586204	0.0716906046963	0.0872517016622	0.111743435867
28	0.55	-0.271675526193	-0.231197581251	-0.200150262841	-0.170090880272	-0.128456733314	-0.0975374632632	0.0229833020873	0.0345826666723	0.0513690881843	0.0654569546904	0.0814388555154	0.102661908361
28	0.6	-0.278398143953	-0.237258419733	-0.207271351453	-0.176350715466	-0.133715641272	-0.101433481357	0.0199729715418	0.0305292773879	0.0462267279835	0.0595208641063	0.0733355564209	0.0925606153243
28	0.65	-0.286362901611	-0.245973702639	-0.214126027143	-0.181158696373	-0.138008850505	-0.105285574539	0.0169743043089	0.026165587645	0.0400149483905	0.0512188230986	0.0626826114527	0.0817838581765
28	0.7	-0.296618421355	-0.251681741125	-0.22024939176	-0.186585144485	-0.142638189698	-0.108949953721	0.0137101157449	0.0218920413097	0.0340437120207	0.0441827903885	0.0557760404063	0.0728001509615
28	0.75	-0.314152418359	-0.26608637366	-0.230212872075	-0.194059042265	-0.147627311642	-0.112890739129	0.0108332213229	0.017633563172	0.0282776460896	0.0375787904147	0.0477969853852	0.0611677824297
28	0.8	-0.325555159541	-0.273132349814	-0.237135824228	-0.201214084391	-0.153884083065	-0.117709713394	0.00795487361161	0.0133785540003	0.0217414401682	0.0290351591841	0.0366187700424	0.0484112430502
28	0.85	-0.332073172458	-0.28428820785	-0.245075530421	-0.207997787013	-0.158450914001	-0.121077418485	0.00530837628165	0.00939596287831	0.0157895355087	0.0214537289089	0.0279554854378	0.0379164329178
28	0.9	-0.350180009696	-0.296146842052	-0.256767477813	-0.218866252681	-0.165507072595	-0.126119495581	0.00284881460314	0.00554042588639	0.00987178018613	0.013756138236	0.0179919620323	0.024069101493
28	0.95	-0.365682006158	-0.308764663389	-0.269162676532	-0.227598148598	-0.171877848366	-0.130996286368	0.000895805411702	0.00211052374086	0.00416172532042	0.0060999965876	0.00830029445927	0.011864499642
29	0.0	-0.180967307507	-0.151390460998	-0.128782256465	-0.106883635793	-0.0776702698202	-0.0569725788176	0.0569888779454	0.0779881524265	0.106759221974	0.129339417422	0.150973013968	0.180273542973
29	0.05	-0.187443730387	-0.156583520058	-0.133881547159	-0.110397585582	-0.0816450725465	-0.0601704761902	0.0537533705307	0.0738955685807	0.101320985089	0.124504499886	0.146022924713	0.174614689063
29	0.1	-0.195692789028	-0.163939642801	-0.140459674106	-0.116717821997	-0.0863419206869	-0.0635321028859	0.0510035609841	0.0702574100528	0.0977153872539	0.118453582971	0.139600168782	0.1688707254
29	0.15	-0.207111395204	-0.174609741258	-0.147936262011	-0.122550958759	-0.0903247103763	-0.0669280886201	0.0474487873094	0.0657234348664	0.0912300854486	0.111266933876	0.132279656401	0.159763756291
29	0.2	-0.208197520654	-0.175734976786	-0.150146799333	-0.126623960534	-0.0940926157182	-0.0698989243566	0.0439960049791	0.0619349547789	0.0867327202413	0.105653346541	0.126865783421	0.153969749572
29	0.25	-0.214966078729	-0.180758463351	-0.156258114516	-0.130773564026	-0.0975662276535	-0.0727432746067	0.0410229844143	0.058245870365	0.0818869748091	0.100398467499	0.119921949283	0.145682883889
29	0.3	-0.221229296859	-0.187877527897	-0.163088348075	-0.136706151997	-0.101706275669	-0.0761228928794	0.0378125995746	0.0538417321922	0.0760621649831	0.0942289735363	0.112537900133	0.139107388144
