ID	4433	7662	3774	4630	8496	6847	7499	6590	6972	4410	7761	3773	7540	4112	8096	6777	4679	4422	7547	A4SV	7535	6205	8510	5939	8091	5644	6592	3772	7973	7937	8117	2668	A470	6971	5781	5066	8585	7152	7163	A494	2662	8177	7031	6775	8358	4390	8175	5122	8616	2656	8207	5611	7576	7567	6831	4403	6642	7025	4420	8120	6836	7955	6725	8073	A47A	6211	8172	A479	5774	4405	6969	A46O	7948	7552	7537	5715	5146	8301	7671	4426	6829	5778	6206	7660	7574	4625	4430	8067	2666	6986	3615	4631	4417	A44F	A493	A46S	8087	6597	8204	7661	4249	6215	7728	A5C7	8511	8302	7155	A46P	5147	2657	7153	5931	4382	7979	7815	A47B	7027	4501	7954	8075	A46R	A46V	6985	7542
CHCHD8	371.0744	1191.5649	481.5584	1097.0530	1014.4756	509.9383	1042.0770	1060.3261	1296.8037	1085.6269	578.5213	1385.4060	863.6288	938.1526	1054.9869	719.0952	746.5213	1183.8661	672.7213	905.0876	1939.3306	886.4407	842.7173	714.2124	697.7398	1278.1380	848.5797	1253.7453	830.0249	1076.7376	1608.9030	554.6230	1289.4089	636.9797	1575.5627	1701.2195	1052.0860	813.3705	1228.4516	1006.1995	1214.1126	1365.3846	1496.7742	665.8253	836.1861	947.7886	921.0435	891.8976	1156.5126	1408.2122	768.6161	1021.1817	810.1440	1153.5865	1815.9367	948.5683	595.0197	499.2436	1646.8577	1138.7529	984.5611	2048.0458	1530.4857	695.3085	1044.0123	1267.5871	531.6221	876.2770	1576.9771	656.6676	997.5931	1224.6377	1807.8947	486.4257	849.1441	1154.7921	1202.6931	898.9247	677.4321	1270.6928	627.2586	1233.5284	671.4915	2160.0252	716.8089	989.5804	907.4960	538.0617	940.0480	1228.9244	1588.3691	1471.4220	1075.0604	790.5251	496.8830	645.4746	720.0698	2275.2121	968.8841	732.6671	507.7258	1191.0127	824.5971	746.9655	788.3806	691.1256	1445.0231	1445.1128	1002.9490	794.6309	1593.4958	927.3990	862.9308	701.3627	604.2084	742.9467	1136.0741	1354.8217	845.6071	560.7770	1112.9828	1316.6253	673.8806	415.8126
COQ9	759.5041	860.0814	1037.2026	707.9548	1835.3491	636.7375	1695.2551	713.5870	1533.1050	775.9939	798.7048	1056.5262	986.9097	749.3976	812.3680	452.9195	819.9684	1416.1339	816.2819	777.2552	1102.0459	718.6441	1165.8507	681.3751	812.9044	1252.8678	596.8315	1082.8652	1045.9810	1149.8594	533.6031	783.3504	834.9754	454.0174	2522.1865	1078.3972	1794.2808	626.7409	2272.0192	860.3028	1013.7355	1362.6374	2082.7957	637.0520	553.0366	977.1675	912.0000	759.8900	746.3235	908.5502	781.3295	867.8930	919.3852	819.6906	1545.0511	989.1576	620.5767	1035.9304	752.3008	1323.2186	679.7530	1905.8664	1218.7721	452.9988	1348.0041	938.8560	782.4821	834.2792	1265.3252	530.1050	807.8711	754.7380	1925.9868	627.3310	1154.7789	1083.7400	807.9376	957.4194	1082.9460	953.2419	784.2024	1045.1520	1042.7942	717.0645	614.4076	626.5841	979.2663	880.4387	1143.1550	723.1105	1320.0130	756.5071	936.5479	895.5479	545.3594	1201.7660	852.3560	2563.6192	878.2189	578.0762	870.2490	1069.9748	984.9972	1053.2213	662.4135	1181.7804	185.7639	1355.6391	1626.9537	1024.1611	1778.9431	1255.0505	859.3412	547.4050	521.0421	459.4716	1371.4534	1257.0674	1068.7832	526.4962	864.3749	1000.4963	938.8060	1328.8712
COX7A1	19.0083	190.3071	80.4726	62.7077	231.5483	11.9945	135.3626	63.5870	23.9726	45.1070	35.0783	189.1059	62.6346	166.2651	154.0537	199.3688	115.9088	23.1355	47.2699	43.6084	123.3183	81.3559	116.8911	79.3569	126.7936	41.2303	50.9490	290.2622	43.3460	54.6404	69.6632	64.9608	36.9458	35.8180	219.9357	336.2369	86.0196	68.7094	17.1189	19.9555	42.7327	195.0549	25.8065	76.2241	24.5352	81.1113	60.1739	40.6177	90.3361	74.5157	140.5739	16.7224	52.7877	63.8537	93.3822	145.6770	105.5046	115.7337	93.3474	112.1372	13.6745	9.0368	32.1386	73.2085	37.3593	49.3097	132.0455	49.9432	51.9420	63.6126	123.8368	7.2464	72.6974	50.2237	147.6462	103.0646	201.9844	130.7527	74.9902	53.3531	74.8580	89.7772	56.0101	87.4777	156.3802	38.2991	222.0096	58.3921	62.9757	42.8779	130.9292	82.3996	128.9818	215.7534	36.8421	61.8102	70.8551	157.3987	69.7425	75.2655	55.0546	24.2076	100.7594	26.9738	68.9562	45.9643	6.9444	153.3835	128.8705	138.9262	49.7392	40.4040	190.7254	53.9287	53.1062	42.5437	101.9108	217.1731	34.7876	115.4121	17.5076	103.2258	82.0896	16.7329
CUL3	1756.1983	1426.2671	1716.7492	1767.7820	1349.0203	1300.2056	1454.6106	1414.1304	1622.1461	1901.3761	2049.6492	1512.8469	2539.8509	1807.6305	1472.8652	1491.3204	1672.0700	1177.4734	2186.2348	1606.6695	1299.6394	1488.9831	1283.9657	1622.7125	1640.8140	1708.3957	3635.3633	2345.9738	1517.6271	2236.2395	1201.6187	1974.4797	1411.3300	1675.7018	1871.3826	1356.2718	1379.6222	2002.7855	2749.9786	2345.8772	1524.0147	1495.1923	1066.6667	1723.8768	1640.5428	1503.4329	1587.1304	1496.0863	1610.2941	1325.0255	1945.5140	1424.1918	2616.8996	2114.7679	1722.5545	1792.3269	1473.1324	1761.7247	1670.5233	1456.3814	2488.7517	1371.7900	1234.6854	2006.1866	1247.6970	2516.7653	1787.7745	1759.9319	2009.3589	2296.0173	1412.9120	2675.0279	1145.0658	2095.9086	1787.4465	2491.5089	2244.5074	1375.0538	1581.4100	1825.8614	1437.2741	2148.9445	2059.7860	2040.1640	1447.1125	1079.6959	1641.4673	2424.2683	1619.0178	1779.0698	1499.3502	1536.5570	1935.9983	1547.3744	1387.3942	1473.2892	2134.3805	1206.4090	1878.7554	1580.8869	1520.9236	1710.9169	1137.2476	1581.9068	1478.4851	1600.9968	2104.1667	1277.4436	1250.6635	1912.7517	1114.5260	1518.9394	1745.2452	1113.6561	2165.3307	2013.8827	2300.8107	1822.7213	1172.3433	1576.0606	1938.3408	1808.4367	2349.2537	1555.8809
CXXC1	584.2975	661.7832	908.8296	2015.9539	892.1190	825.5655	699.3733	676.6304	678.0822	476.2997	570.4263	1143.8849	838.4424	874.2972	647.0877	548.6586	987.5197	653.2725	469.6356	1212.4840	1139.7166	605.0847	1025.0918	788.7806	687.9865	815.2951	542.0292	371.7228	982.5100	322.6195	736.8117	489.6622	644.0887	599.2256	960.7717	498.2578	1185.5266	613.7419	669.0062	740.5699	509.5610	537.7747	870.9677	571.9334	1226.7599	1325.8822	948.5217	648.1912	774.6849	700.7190	734.1082	464.8829	495.1287	363.4318	990.1601	742.8413	636.3041	894.0998	965.2906	991.2925	447.2872	1322.0875	818.4432	715.2432	1532.7533	777.1203	1070.3890	774.1203	1061.7688	509.5634	1022.0845	348.9409	1237.8289	577.1073	1107.3466	477.0642	890.1488	1086.0215	839.0705	598.4439	632.9375	577.5840	713.6564	1396.2780	791.4269	845.3957	620.4147	1091.5047	941.7162	1122.8198	991.2281	489.6893	563.5807	970.3196	882.2702	872.8477	558.4642	439.2083	795.6009	809.4941	683.1922	636.1006	1059.4555	964.0004	822.0443	1226.6371	640.6250	1115.0376	1033.0286	1018.7919	852.3207	1337.1212	879.4428	485.6480	151.3026	965.5172	572.3798	519.4188	641.4305	410.2271	375.1627	968.7345	653.7313	1573.4505
DDX10	195.8678	937.6249	178.1894	1034.3452	372.4907	644.2769	469.4718	651.6304	392.6941	607.7982	506.7458	202.4666	365.8658	235.3414	556.6514	490.7943	382.7284	812.4810	350.1477	740.9149	480.1238	629.6610	461.4443	734.7358	357.1228	385.0374	514.1999	461.1423	579.7531	695.8618	533.6031	465.9161	278.3251	254.5983	760.1286	630.6620	436.7149	486.5367	670.3758	378.7106	634.1682	505.1511	440.8602	592.6300	398.5312	429.8260	368.0000	412.1007	611.8697	673.0804	439.5205	570.2341	419.3687	636.2869	868.9948	239.0881	528.1782	321.4826	550.3550	454.7162	483.0172	1756.4576	695.5051	297.3019	440.6346	1126.2327	386.6102	615.2100	530.1825	516.8524	659.8878	535.1171	818.0921	369.2371	296.0057	619.1685	451.4529	501.5054	394.1709	418.2290	776.4584	445.2534	407.1743	873.9354	386.5846	459.0256	389.1547	282.2759	520.9050	821.2209	393.4373	631.7305	361.5304	365.8676	468.2819	218.5430	362.3037	385.4854	394.8498	508.7445	456.8566	584.7060	172.2541	388.0071	734.6274	274.6781	1524.3056	339.0977	459.7464	376.5101	641.0827	732.9545	487.7019	506.2337	365.7315	393.1930	800.5211	453.8970	641.6981	474.5036	667.2894	341.9355	492.5373	561.6677
DYNC1H1	10241.3223	8649.0566	4814.9449	11055.6171	2211.7118	12151.4736	6107.0725	22557.6087	5281.9635	7370.0306	8410.6854	4064.7482	8212.7589	3711.2450	7956.5282	9342.4513	5644.5273	6261.7960	8700.7331	7247.5417	4101.8424	13143.2203	7302.3256	8238.7549	12554.0655	6220.4489	9370.7687	3900.7491	10994.6688	6869.4255	8422.8935	13169.2938	6539.4089	9688.2865	4965.9164	2178.5714	8143.1896	6053.8533	9757.0829	6560.0305	7356.4952	3919.6429	11215.0538	6893.9929	12369.7189	8017.8828	8458.4348	4824.2014	7207.4580	4025.7472	9458.7722	7756.9677	14403.9454	8054.5710	9076.5966	5445.3711	13889.9083	8836.2330	2546.1478	9041.3394	17981.0322	7830.1077	8066.1744	10909.0909	7054.7595	9369.4938	8649.3781	7537.4574	11268.6008	5314.3026	8188.7493	7450.9476	3589.8026	8889.1266	8703.6377	7242.6313	1559.8866	9166.4516	10900.3545	7004.0756	10257.0986	3550.0917	7131.5293	10778.6773	7860.2897	6168.1217	5347.6874	15443.4238	6571.5775	9024.7093	5488.3041	2220.8663	9972.9011	5840.7534	6337.3181	5907.2848	9551.1344	7054.6654	11304.1845	10686.1337	9930.4332	8695.3607	6419.3369	8236.5391	8887.7426	9995.2928	10950.2315	5375.9398	2358.0065	4394.6309	6679.7872	8887.6263	5119.9123	12677.5877	12391.7836	8514.5544	8502.0266	5229.3263	10033.5567	9545.4935	5245.2751	7752.3573	10013.4328	13630.9001
ECHDC2	315.7025	488.9382	838.5758	130.9550	1553.4642	178.8897	678.2453	208.6957	1534.2466	625.3823	565.0297	1195.2724	852.3612	585.5422	994.1762	390.8469	1579.6873	794.8250	607.5063	839.2475	866.4262	383.8983	1127.9070	316.0595	710.1191	587.1987	345.9397	314.6067	329.4814	764.9658	990.8946	329.7168	1486.4532	527.5895	447.5884	310.1045	852.4764	537.6045	950.4408	1761.4034	378.1309	868.4753	519.3548	677.9404	155.1686	514.7693	779.1304	308.8640	1300.4202	707.7641	1152.5608	387.4025	426.7003	272.0113	297.1252	555.4629	281.7824	1535.5522	625.8217	1001.9456	385.5315	647.6391	803.1540	522.0828	1699.5906	203.8133	975.9196	497.7299	620.0281	700.4012	532.9465	971.5719	877.9605	392.4888	814.5506	448.9557	1163.0050	704.0860	379.0469	986.7358	461.5385	891.5447	533.6690	1997.6869	877.9520	298.7891	329.1866	521.2561	750.2867	563.9535	801.8194	458.2989	395.2054	1785.9589	516.7583	1222.9581	1468.4119	575.8718	362.6609	300.7495	670.3139	693.4539	1933.3210	1072.7254	976.7884	492.3162	12.7315	972.9323	914.7744	1067.1141	609.1514	1001.2626	715.0408	507.6834	293.5872	1040.3045	519.3978	687.9789	760.7788	393.3724	1515.1572	1986.1042	642.5373	248.7625
EDEM2	879.3388	990.8990	1106.1791	1516.2863	2050.6347	819.7395	1439.5703	1406.5217	2164.3836	1862.3853	860.7663	1286.7420	1266.2800	947.7912	2206.3352	1276.6965	1009.3243	1329.6804	1002.2978	698.1616	1567.5989	922.0339	1356.1812	1532.4098	811.4039	919.7007	984.7292	1847.3783	952.3226	1373.6440	965.7465	985.6022	1417.4877	1142.3040	2073.9550	2751.7422	1323.3786	651.8106	1172.6440	735.2485	1478.0501	1640.7967	759.1398	1006.0575	444.2860	1012.9331	1699.8261	1260.8420	810.9244	915.5953	1228.1148	1102.0067	1538.4183	1466.3854	904.4955	1193.4946	1185.4522	1337.7458	2322.6400	1274.1586	479.4883	1558.8523	1174.4644	1163.7738	1477.4821	1348.4550	1807.6211	1102.7242	1350.0234	1869.9454	1252.5106	1802.1182	1207.5658	885.4249	3740.0143	759.7111	1973.0687	1177.2043	1211.5006	1283.7347	930.8209	2159.3234	967.2750	1030.8064	1658.2655	1230.6393	969.6970	1439.0088	962.5691	1282.7035	2134.1780	1823.7786	866.0209	1123.8584	958.3782	1130.2428	720.4188	1032.0452	816.5236	854.7783	1077.9111	1280.7669	1182.4412	1083.5149	775.8925	1007.3377	258.1019	1805.2632	1787.6733	1559.7315	1804.1198	763.2576	1837.8559	963.1777	969.9399	799.8209	788.6508	2113.8705	1122.8378	1027.8532	1022.4435	1641.6873	806.7164	703.8974
EIF3J	1090.9091	1081.7610	1161.1049	848.6594	1077.9772	1138.1083	1363.2945	1366.8478	850.4566	1254.5872	1644.3605	1003.0832	1071.7481	1295.5823	1118.6042	1077.8538	1025.3909	1455.7078	1317.8685	1190.2522	814.8956	1288.1356	652.9988	1416.1108	1034.9808	1841.3965	1284.8575	1305.2434	1026.8881	1468.4612	807.6312	1015.6261	1474.1379	1145.2081	1562.7010	1551.3937	1146.9281	1571.9591	1298.2967	1179.1470	1224.8855	950.5495	1570.9677	1217.5669	1571.5790	1476.6087	961.3913	962.9786	1200.6303	1254.5743	805.3033	1068.5619	1053.7982	1228.5992	1297.3182	2246.0384	1439.0564	811.6490	1692.8740	711.7907	1459.1972	2194.1411	1688.0586	1120.8111	1253.8383	2486.5220	846.5202	1583.4279	1146.9350	1537.9671	1189.3849	3234.6711	1345.0658	1229.5501	1222.5392	1791.1380	1351.5237	1069.6774	1176.8413	1035.0500	938.5648	1434.3595	1099.4336	1474.9238	1158.1663	1428.0484	1314.1946	1237.6273	1511.4170	2593.0233	1858.3496	1482.4087	1401.0096	993.9669	1094.5968	1208.0397	1179.9337	743.6381	2089.0558	1182.3860	1174.1762	1912.0260	791.9985	1048.8557	890.4574	899.3493	2214.6991	1088.7218	1692.7160	854.3624	1680.0788	1807.4495	731.7921	1057.6979	1665.3307	1366.3233	2315.2866	1233.5535	1518.6141	1133.5523	1019.4422	1433.7469	1052.9851	1204.2111
EIF3M	1599.1405	1530.5897	1584.3398	4889.7629	2407.5598	2660.2810	2295.9821	2004.2609	2473.6301	1118.3104	1688.9692	3103.6280	2293.8691	1981.8353	2569.7896	1926.7964	1926.0938	1482.3714	1366.7972	2116.1864	2254.2257	2447.3475	1521.3464	1555.6080	2218.3626	2723.4713	2484.4033	2913.6938	2511.9153	2799.7469	1531.0478	2490.0362	2521.6626	1484.9274	2576.7203	3956.2718	1793.0346	2594.1411	4173.1781	1534.3234	1490.9489	2782.2974	2867.4839	1930.7673	1901.7498	1776.0626	2088.6191	2188.1616	1913.2405	2295.5132	2013.5852	2752.3746	2600.4401	2509.6231	2234.0806	2806.1551	1767.2936	1678.7065	2195.2459	1520.4650	1611.3013	3477.0028	1727.9043	3074.5798	3430.8393	2402.8468	1298.1080	2818.2123	2111.3009	1524.5952	2397.2004	2461.9955	1819.5197	1736.8326	2455.9486	2359.4613	2064.2381	2861.7161	2037.6054	2067.0322	1897.2122	3257.3920	1347.3191	3587.6396	1841.5559	4812.1008	1963.8405	1503.0407	2553.5690	4781.1483	3639.5841	3720.4220	1916.1872	2474.7546	2067.0041	1446.7461	1768.4014	3947.6060	3260.0805	2714.7939	1857.5486	3463.7613	2136.5883	1282.6559	1292.2004	1601.5063	2122.0312	2376.5940	3839.5252	1825.3893	2730.5457	2565.4987	1326.9966	2233.7982	2060.0802	2238.8715	2446.8732	1920.6631	1897.1570	1647.3504	2146.3510	2729.9404	1631.2388	3907.0794
ENC1	4362.1983	2093.3777	2449.4779	566.8447	1740.1510	2483.0946	1113.1567	1110.1685	479.2808	1697.6147	4368.1058	774.8407	2495.4167	2933.6867	3816.2614	2060.1789	1570.1851	1927.9726	1834.2663	1156.7037	956.6654	2116.8983	1509.3146	1116.9557	2083.2636	1737.6825	2470.3987	3508.3567	2272.4388	4448.4652	2925.9691	1508.9894	2254.8030	2655.0823	1803.7492	1245.4878	449.9046	1956.2117	1832.3513	3645.1251	1615.2940	1818.9492	1827.4731	2231.0601	3102.8008	2578.6492	1813.7078	969.7483	1014.2962	1409.9978	3701.1297	292.4972	2987.5350	2064.8354	1415.9444	4711.2733	3124.3709	2967.3638	1506.3581	2268.0863	1588.6061	200.3976	2191.1469	1983.4748	7885.7318	3306.3774	6795.1151	1575.6527	1966.0037	7452.9582	1335.1363	519.4091	525.1118	3393.4467	1781.8973	2414.6945	1141.8923	926.1720	3208.2332	1875.7970	3574.0062	2177.9742	1935.9157	1336.5493	2498.3370	575.5308	5075.7002	1912.7366	1108.3933	3490.6177	2920.6693	573.5093	2273.3780	2952.6142	1456.4731	2758.4636	10566.4363	2121.5834	1966.1052	2299.8282	6191.3341	2241.3868	2654.0730	1822.7990	854.2799	1277.9787	598.3218	1971.4060	1757.7322	1751.5034	1667.1405	1632.3232	1409.3435	795.7060	2781.5631	11802.5168	2388.6219	4349.0568	1623.6727	3427.4304	1187.9853	1040.1191	3282.4328	2144.8623
ESYT1	4297.5207	2166.7777	3040.7153	3860.1817	3284.2681	3394.7910	1993.5542	4423.9130	1285.3881	3465.5963	3797.6255	2313.4635	2227.6719	3222.0884	2975.6679	5064.7028	3312.5807	2368.3409	2194.5508	2591.7059	2395.9991	4047.4576	2531.2118	2642.0387	2945.1374	2454.5303	2997.0019	2293.5393	2204.7132	1928.8871	4600.0867	4175.7762	2141.6256	5059.0513	2192.9260	1905.0523	1706.0556	1839.3686	1818.3686	1975.1488	4776.3713	3888.3929	1944.0860	3245.8354	3048.9958	2755.2291	3950.6087	4242.8602	2113.4454	4147.4111	2547.0396	2415.8305	3043.8443	3501.8284	2121.5512	2926.6055	3237.8768	3215.9607	2342.8872	1933.8054	3709.3075	3813.2389	1344.8304	3086.7847	2773.2856	3449.0467	3368.6160	1838.2520	2114.1788	3161.4137	2656.4539	1299.8885	1462.8289	3150.1409	1574.5364	2661.7216	1958.8944	3165.1613	2328.4758	5178.8070	3181.7243	1960.5681	3047.1995	2316.8962	2623.5364	3481.8361	3576.3955	4472.5486	3419.4557	2737.6453	1739.4412	2075.6860	2669.2251	2711.7580	3393.8319	2004.8565	2145.2007	2099.9057	3630.9013	6318.5509	2611.7129	3478.4422	3087.9793	1387.2808	1822.7230	3363.6993	3965.2778	1264.6617	2272.1911	2735.5705	2144.9252	3570.0758	3265.7838	2647.1441	2723.4469	3578.5938	1742.9068	2456.2748	3696.8552	2282.5311	1821.7902	3466.9975	2960.4478	3008.5756
FAM164A	211.5702	251.2764	427.9099	171.7261	330.6726	575.3941	601.6115	76.0870	340.1826	198.0122	254.7221	358.6845	171.6653	339.7590	246.6730	178.3272	216.8986	613.3942	500.2736	350.1496	244.1488	261.0169	240.5141	222.3362	277.5954	684.2893	361.3528	1180.7116	466.4858	85.5765	90.1864	295.0529	492.6108	365.9245	166.5595	653.3101	296.6574	175.4875	121.2017	556.9795	180.9857	563.8736	488.1720	305.9061	375.3222	332.7479	316.1739	289.4013	85.0840	62.5932	381.0389	230.2118	175.4701	79.6062	187.5362	117.3200	401.7038	390.3177	46.5422	319.8713	258.9325	446.4192	215.6097	397.6628	155.5783	127.5477	436.0942	362.0885	537.2017	475.1066	463.9567	618.1717	198.3553	367.3769	178.3167	227.2106	653.4373	338.9247	182.1189	256.3913	285.4930	329.0101	261.7999	71.9167	260.3691	241.0589	275.9171	239.8348	266.9169	202.0349	207.6023	211.1000	295.4510	421.2329	196.8141	2849.4481	401.0471	94.2507	504.2918	169.5815	455.5688	179.8809	141.8781	146.9032	2013.3026	272.4630	301.5046	509.7744	486.8770	309.3960	155.9722	207.0707	262.2773	480.1392	326.6533	432.6019	307.1801	550.0661	307.2016	497.0718	412.6790	261.5385	477.6119	290.5947
FAM3C	2480.9917	2714.6134	1012.2944	638.8212	1320.3671	754.6265	1989.2569	1794.5652	924.6575	2892.9664	3951.9698	877.6978	8427.5062	2411.6466	1982.4273	3100.9995	990.9626	866.3623	2853.2662	2526.2933	1121.5920	3175.4237	1838.4333	1250.5558	2433.0864	1578.7199	1957.0423	2636.7041	1207.4965	7006.0265	3675.6757	3947.3217	1185.9606	1521.7812	2053.3762	1773.5192	771.9708	1205.1996	3845.2452	3222.1444	5701.0504	1041.5522	1034.4086	1819.2832	1408.4530	1039.7573	3305.0435	1358.1553	1559.8739	4379.0874	896.4766	1907.4693	3102.4973	1222.5035	1494.8871	2832.0823	1423.3290	1672.8442	1362.0826	1495.3491	2552.7128	1413.3594	4043.2280	2807.0115	872.5691	2925.7068	1256.4170	1725.8797	1643.8933	2404.0261	2199.3962	2465.4404	1545.3947	2673.0159	1336.3053	1617.0213	1246.6336	1390.9677	839.3856	2498.4068	1289.1069	3143.7590	1118.9427	1443.3813	1437.5868	24449.4509	2343.8596	1157.0177	975.0808	1580.6686	802.4691	1675.4592	1869.9190	4746.0046	4233.4429	1811.0375	1250.6108	1146.0886	2925.4292	4598.6883	921.1182	1166.0602	1716.2437	956.9457	2509.0267	7401.9106	1595.4861	726.3158	1754.9395	1259.0604	1470.0690	661.6162	1509.2913	1730.9365	2444.8898	1297.8056	1336.1320	2167.5033	2332.9123	2507.0704	5471.3732	1953.3499	2742.5373	3887.3318
FBXO28	1171.9008	2199.0381	1426.1536	971.6375	1231.3101	1452.0219	1309.2211	1414.6739	1906.3927	1488.5321	1570.9660	1004.1110	921.6239	1318.4739	1182.5333	1475.5392	1311.7200	826.7884	1913.1196	1263.3604	931.8169	1364.4068	1117.5031	1476.3126	1097.6273	752.7847	1131.5823	1352.9963	1424.2267	1730.0121	2069.9523	2850.0853	1216.7488	939.0126	1257.8778	1056.6202	875.6355	987.0009	1190.1053	1540.1194	2295.3586	987.6374	1272.0430	1319.0308	886.5827	689.1266	1008.0000	761.5824	1453.2563	1874.5453	1177.6244	1023.9688	1339.2426	1944.8664	1154.5437	1092.0211	1077.9817	1099.8487	897.4494	845.7946	1284.9581	885.9101	1819.4214	1303.6604	1394.5752	1581.8540	1192.1143	1063.5641	1040.7113	1946.1480	1109.7016	1693.4225	1132.5658	1142.1237	1319.5435	2945.9301	1156.6265	1251.6129	1538.5585	1372.3601	1375.8389	935.1360	1598.4896	1098.0969	1260.5676	1575.3309	1597.1292	1168.4113	1276.6135	1047.2384	1469.1358	773.7718	1226.2805	787.6712	1030.1232	1378.8079	1522.1640	880.3016	1305.7940	1377.5765	2135.2170	1611.8520	642.7116	1948.7499	1062.5764	1987.5398	1451.9676	1112.7820	1374.8157	978.5235	1129.8776	1354.1667	1611.9528	1293.9983	2120.2405	1360.5016	1189.0562	834.6103	1323.8033	1695.7577	1650.2158	1744.4169	1414.1791	1826.3962
FUNDC1	261.1570	190.0111	356.3787	399.7341	470.0662	293.3516	543.2408	265.2174	348.1735	166.6667	343.7669	614.5940	378.1276	394.7791	355.5084	230.4050	190.5035	424.6575	272.2399	284.3095	339.3917	186.4407	586.2913	233.2820	320.7353	261.3466	271.4427	780.8989	423.1398	184.4114	426.9403	245.6499	341.1330	333.0106	349.8392	619.3380	432.3037	388.1151	684.7556	470.9493	310.2612	652.1291	317.2043	461.3831	108.0875	295.7049	318.2609	297.8633	212.7101	299.9598	346.1678	442.5864	204.0634	217.7215	335.7129	309.4245	176.9332	302.9501	378.6484	311.7413	358.1826	349.7251	319.5142	252.9644	242.5793	622.6167	225.4565	459.7049	440.8049	152.4052	272.5099	414.7157	468.4211	253.4436	462.1969	553.5819	350.8150	287.3118	202.9145	390.9596	234.3831	517.9055	118.9427	530.7539	207.1840	334.8353	359.1707	309.3356	349.0773	378.6337	326.5107	1056.2848	345.6459	396.6895	285.5259	350.5519	541.0122	1641.8473	355.6867	301.9988	332.5813	382.4797	511.2058	333.6446	323.0623	319.5348	154.5139	412.7820	778.8263	333.5570	296.5929	590.2778	426.9186	217.4543	424.8497	331.8406	351.1870	829.3263	2167.8048	365.3764	650.2821	364.2680	195.5224	170.3967
GPM6B	56.1983	254.2360	115.5996	531.3539	219.1577	470.8705	127.8424	42.3913	912.1005	83.3333	22.1263	39.0545	38.7738	50.6024	88.2534	67.3330	265.6721	244.7489	50.7714	64.5575	140.0213	75.4237	82.0073	56.7813	176.6857	10.6401	33.8233	207.8652	246.9176	128.1639	19.6560	94.9846	424.8768	149.0803	87.4598	43.5540	57.3464	384.4011	4.7933	232.3704	41.6554	264.7665	86.0215	75.7193	84.8785	28.7402	124.5217	37.2329	94.0126	64.4900	189.2481	25.6410	42.7678	36.8495	84.1212	89.7971	330.9305	198.5628	132.0011	104.0072	22.0556	35.5448	20.2817	134.0437	138.1781	71.0059	207.1977	92.5085	148.8067	44.3963	134.5302	39.0190	99.6711	133.4648	378.3880	68.7097	194.8972	144.0860	121.3076	38.2364	203.9236	66.4248	49.7168	88.7394	129.3908	46.4658	190.7496	42.1562	121.7808	115.5523	195.9064	83.9692	235.0900	182.0776	48.4764	168.2119	196.5096	36.7578	279.5064	120.2374	49.2594	114.3342	74.4582	262.2679	40.1792	26.0280	62.5000	57.8947	74.0195	546.3087	498.6199	142.0455	53.6041	53.0589	85.1703	162.1137	35.9004	40.4227	56.7306	50.2785	31.5137	60.5459	146.2687	26.2149
GPN1	797.3223	927.0736	1095.9604	2254.9014	1105.0815	1217.9575	1461.2462	1254.8913	1035.3881	697.8058	610.6206	1528.2631	781.6636	2102.4096	690.1229	789.5844	687.4193	1047.1629	1081.5188	810.1069	579.9867	1038.9831	871.8360	974.1748	855.7929	747.4647	1421.8633	1273.7640	889.5147	734.6565	829.8887	1430.8673	748.7685	759.1965	1509.3248	4393.7282	668.9679	755.8032	676.5386	929.4241	1549.7226	1035.2885	640.6882	901.5649	799.4098	949.7046	1445.3113	1133.6154	1024.1597	1120.1099	928.8049	963.2107	1388.7017	1057.1533	1235.1920	1084.2369	798.8204	879.2549	2273.4815	1031.0452	1671.5792	1286.1481	633.7240	1113.5934	666.2129	733.4451	643.1728	756.5267	1330.3697	853.7871	963.4431	1731.3266	1122.2171	736.0094	636.1270	1076.7129	1800.8505	902.7957	804.0961	1435.7910	1262.7775	1665.8082	762.7439	1175.7039	660.6708	2097.9358	1379.2663	928.5395	1262.7505	785.3416	1108.3463	3637.3553	1000.7212	814.3721	1371.0674	898.7241	786.7365	576.8143	1225.6384	1325.5122	857.2613	790.8205	486.9680	719.6680	1000.6787	1597.6741	1487.2685	672.1805	2307.8148	838.9262	615.2920	1106.3826	1135.7519	881.4149	878.7575	750.5598	1294.9855	1573.0515	887.6199	1037.1975	1135.8077	869.6725	944.0299	1483.6059
