ID	6148	5939	6761	6971	6835	4632	6745	2668	6831	6982	6147	6847	6968	6145	6979	6595	6146	5931	6744	4676	6985	6743	5932	2665	6969	5936	4627	2661	6983	6742	6981	6975	6849	4512	6778	4626	5933	6978	2662	5930	5935	2657	5645	4625	6980	4490	6776	6829	6984	6836	6986	2655	6972	6828	6144	6777	3396	6970
MEA1	771.1864	644.3897	900.4149	623.6702	899.3704	1057.0845	1426.5535	729.9962	573.8069	670.4032	569.2621	788.2353	1018.9770	780.2577	706.6279	724.2757	581.3952	779.5699	571.1100	1201.5073	827.0973	824.2297	656.6558	818.1185	730.4661	653.2210	1414.8878	783.8076	757.1552	918.1613	641.0795	609.3609	626.4848	1562.1080	630.8962	1072.0124	662.5941	771.4671	775.5102	712.9841	767.8019	977.2339	873.2615	1167.8419	777.7778	1450.2801	758.8652	937.2870	816.5548	749.2817	805.2469	860.0924	704.6457	641.1318	800.8417	901.2345	725.5352	677.6280
MEAF6	1458.0979	1025.3882	1225.1037	1186.8351	1375.9866	1211.2627	1892.9889	1107.9109	1497.2253	1314.7713	1586.0828	1482.3529	1118.9532	1445.1098	1109.0573	1415.4984	1139.5168	1504.6083	1135.1263	1420.3233	1352.5010	1378.1513	1072.2403	946.3415	1139.8305	1110.5912	1209.0664	999.6869	1316.5655	1334.1372	1184.1774	1043.2043	1479.7447	2107.9692	1143.2783	1401.1326	1446.2282	1526.1383	1121.0252	1319.6659	1351.3932	1212.8628	1205.3383	1343.5744	1241.8301	2018.9076	1365.2482	1207.9073	1470.9172	1175.8800	1638.2716	1159.3220	1179.5276	1457.8778	1129.5064	1162.3861	1016.9338	1201.8072
MED20	332.3917	278.7047	403.5270	303.8564	356.9924	338.2285	369.0037	299.5392	220.8657	318.2065	217.1566	249.7738	301.3481	248.2308	309.4798	305.2960	268.1216	228.8786	266.6667	383.6696	318.6294	326.3305	316.5584	319.5122	319.4915	242.7078	431.5785	367.2319	261.9254	406.9329	265.0168	277.2277	241.4484	477.2922	257.6651	272.9290	168.7740	284.1484	264.8315	356.8717	316.5635	363.6881	341.3720	267.1413	267.0401	458.6835	294.3262	291.0702	372.1104	300.8065	305.2469	363.9445	246.4567	272.0257	277.8895	338.8567	291.1025	270.3313
MME	2632.2976	2249.8511	1389.0041	2771.2766	469.7269	764.1459	1701.1070	1802.9954	2835.7381	2391.6109	3261.5477	2681.4480	2009.5163	2536.0189	453.1291	1507.0093	1928.2931	2124.4240	3296.4955	1974.6969	2507.2863	2490.1961	1945.6169	2090.9408	698.3051	3287.4747	1845.3888	2770.8454	2805.7242	1801.9593	3223.1274	3223.2223	1354.7506	1467.0094	3422.1698	2167.3770	3775.5363	2347.3862	2209.7769	1773.7282	1736.0681	1308.4804	2887.3800	4501.6860	2367.8805	3598.7395	2243.9716	3488.0709	2607.7554	1670.4528	2078.0864	2682.5886	2072.4409	1978.1350	1948.9401	2710.8534	1771.4905	1220.6325
NCF4	382.7684	481.4547	469.9170	494.0160	260.5418	1280.6429	674.5387	1088.7097	367.3696	448.3818	383.3233	356.5611	938.1443	608.9639	556.6411	332.5545	339.0491	321.0445	352.7302	717.6196	714.4545	600.1401	436.6883	611.4983	611.8644	521.6035	1031.8013	625.8125	604.5100	522.6827	558.9616	573.3573	308.9918	616.1097	659.7877	1648.5201	532.4620	489.0388	626.0085	624.1458	304.1796	932.8401	417.7008	932.1843	447.2456	518.9076	256.0284	1444.4444	502.2371	821.1627	294.4444	366.4099	522.0472	378.7781	597.8648	629.6603	667.1963	553.4639
NFS1	358.2863	327.7077	381.7427	321.8085	363.2555	347.8646	281.9188	296.0829	305.2164	350.0271	210.5579	344.7964	347.3434	277.9895	307.3673	317.3676	253.3125	274.9616	292.0945	356.3238	369.4368	257.0028	242.6948	343.5540	350.8475	287.6306	289.3354	296.0629	343.4519	281.5373	343.4021	299.7300	297.3464	317.9092	341.9811	336.4178	286.9726	315.3457	328.4290	351.5566	287.9257	321.0017	337.1576	348.0704	375.3501	327.7311	375.8865	411.7246	340.0447	370.3436	339.8148	343.6055	347.2441	342.7653	373.8202	296.6031	277.4802	365.2108
NR2F2	2158.6629	2260.2642	1184.6473	1269.9468	1587.0506	675.4934	1064.2066	445.0845	946.7259	1902.7301	419.9160	1272.3982	1148.2950	477.5903	880.9084	1959.8910	1886.2042	1141.3210	1852.9747	883.3516	1855.4549	1432.7731	2210.2273	1339.0244	1084.7458	1954.1413	1702.0680	2368.9779	585.4293	1012.2080	1701.1469	1199.8200	1346.2106	1359.8972	1558.3726	624.6716	546.1003	1198.9882	1199.8102	1076.6894	2328.1734	1360.2732	2150.3161	1541.0266	1674.1363	1258.4034	1069.5035	897.7505	1234.1536	897.7316	2084.8765	2950.0770	1496.8504	760.7717	1232.2451	2140.0166	1481.8687	1177.7108
OSBPL1A	1160.0753	1329.2069	863.0705	1150.2660	965.1322	817.1446	1051.6605	827.5730	1254.1620	1100.7051	983.2034	1172.8507	813.6400	984.9392	861.8960	1241.4330	1228.3710	1139.7849	1609.1280	946.3298	1151.2406	1406.8627	1408.2792	1048.7805	803.3898	1078.1469	1054.9697	1003.9570	1091.0668	1033.9111	1009.6768	1110.7111	1221.2164	1046.2725	926.8868	1142.7988	1247.9045	1053.9629	980.0664	1088.8383	1258.5139	716.5623	970.2646	1312.4766	1085.9010	1289.9160	1163.8298	1185.4124	1100.6711	1215.7271	1028.3951	1187.0570	950.3937	1070.7395	1071.3291	1022.3695	1121.4701	1099.3976
OSBPL5	785.7815	682.9796	701.2448	674.2021	640.0812	305.4656	508.4871	684.7158	490.5660	765.8651	720.4559	645.2489	685.1705	507.3489	451.0166	887.0717	716.2899	598.3103	610.2689	438.3612	546.2781	564.4258	609.5779	878.7456	677.9661	673.2179	690.2023	770.5228	448.3955	470.8365	868.7700	725.4725	680.0925	406.1697	849.0566	549.1418	533.5985	731.0287	885.1448	623.3865	868.4211	575.4126	986.6542	724.9906	744.1643	405.4622	695.7447	353.1016	503.3557	494.5728	744.4444	1087.2111	804.7244	632.7974	743.3081	733.2229	815.2647	521.0843
PHC1	552.9896	504.0940	332.5830	479.7939	736.6758	320.1800	316.7970	299.4547	448.8457	599.2117	582.9514	536.3710	401.2133	482.7654	375.2205	532.9283	475.1130	493.9324	500.3619	363.4752	469.7322	510.6793	542.3864	450.7038	578.5169	520.8173	312.5954	478.1559	461.3617	463.7046	643.8510	591.7552	620.6698	248.4147	592.4646	336.8921	605.9327	467.6307	469.4020	428.4282	485.9211	364.3256	511.3276	373.2784	609.1410	357.8011	545.5957	379.7478	537.3117	479.6731	640.6574	560.0524	625.0157	531.4405	436.7755	313.0986	520.9580	513.8102
PHTF2	582.8625	501.0559	318.4647	525.9309	341.3349	634.0580	515.1292	441.2442	629.3008	554.6917	614.8770	258.8235	540.8406	716.3854	575.6536	419.0031	395.1676	360.9831	444.0098	553.5449	601.4179	461.4846	488.6364	390.5923	587.2881	414.9119	588.9080	424.6415	571.5525	440.0904	449.7821	543.6544	493.7658	544.1302	510.0236	776.8259	479.6136	515.1771	383.0090	373.5763	445.8204	469.5504	394.2871	393.7804	404.2951	602.9412	509.9291	692.5699	457.8673	443.7873	399.3827	372.2650	388.1890	451.4469	378.1526	421.7067	483.5914	701.8072
PIK3C3	523.5405	502.8935	413.9004	561.8351	479.1214	463.4983	533.5793	426.2673	622.6415	519.2551	437.9124	422.6244	471.8477	391.2176	530.2350	500.3894	491.8161	394.0092	620.0489	470.6789	543.5211	523.8095	512.9870	449.1289	407.6271	567.7741	476.2989	469.7152	499.5663	502.7882	488.9747	470.7471	408.3661	513.2819	613.2075	490.7613	489.2740	441.8212	410.5363	425.9681	477.5542	452.4758	456.5675	464.9682	408.9636	481.0924	569.5035	608.0436	488.0686	557.0780	520.0617	485.6703	445.6693	551.7685	479.6534	471.4167	538.9690	537.6506
PIPSL	217.0433	120.0574	167.0124	113.6968	155.9493	217.7767	222.8782	129.8003	137.6249	104.1403	280.1440	207.2398	121.3323	195.2459	194.3491	151.0903	176.9291	221.1982	151.9152	130.0996	104.7657	240.1961	144.4805	113.9373	161.0169	101.7002	130.3895	171.2800	114.4840	114.5441	176.3668	108.0108	192.5376	155.0985	114.3868	121.1396	166.5009	212.4789	178.9274	135.9150	188.8545	219.1235	124.5610	120.6444	108.3100	196.0784	135.4610	131.5610	117.0768	128.1358	195.6790	125.4237	125.9843	143.4084	188.7668	197.1831	135.9268	112.9518
PLCD3	561.6761	690.9426	477.1784	496.0106	739.0370	178.2686	479.7048	313.3641	230.8546	634.2434	439.1122	588.2353	401.2688	608.2381	337.9984	746.1059	548.7140	597.5422	393.8060	251.0840	397.0067	520.3081	631.4935	493.3798	487.2881	498.5182	457.4409	912.8607	442.3244	444.9133	421.7874	511.2511	610.2200	316.1954	521.8160	287.5241	417.6730	536.2563	742.7622	491.2680	561.1455	467.8429	810.5830	492.3192	546.2185	376.7507	454.6099	389.9114	640.9396	355.4986	603.7037	863.7904	710.2362	571.0611	549.5900	653.6868	495.1408	344.8795
POC1A	51.3183	36.1397	51.8672	35.9043	82.0456	78.0527	99.6310	91.0138	29.9667	58.5789	65.3869	49.7738	85.6463	60.9690	47.5310	41.2773	25.7210	40.7066	34.5558	101.9252	71.2879	57.4230	45.4545	51.5679	63.5593	37.4357	112.0703	73.5413	84.9957	96.4582	55.9895	63.9064	52.7926	115.6812	35.3774	79.9083	51.1436	72.5126	50.3085	42.5209	63.4675	128.0592	66.0267	57.3248	32.6797	67.2269	34.7518	109.0661	57.7927	39.8471	55.2469	53.3128	48.0315	55.3055	59.4151	69.5940	45.6051	46.6867
POLR3G	35.7815	45.3278	34.2324	61.8351	50.7305	85.7616	42.8044	26.8817	64.3729	28.2047	45.5909	38.9140	44.4092	53.7108	31.6874	39.3302	39.7506	82.1813	52.1597	43.9190	71.2879	77.0308	51.9481	25.0871	60.1695	44.2989	26.4012	30.3654	70.2515	27.1289	75.5858	52.2052	45.0290	27.4207	56.0142	58.7454	49.4388	27.8246	43.1894	18.9825	29.4118	58.0535	32.3109	46.4593	59.7572	27.3109	45.3901	45.6714	68.6055	53.9108	45.3704	29.5840	59.8425	70.0965	24.7563	33.1400	27.2446	78.3133
PPP1R3F	105.4614	91.8807	71.5768	78.4574	78.2878	74.1983	76.7528	62.2120	64.3729	101.9707	68.9862	88.6878	61.8557	75.4854	54.9247	91.9003	84.1777	106.7588	51.5077	49.7196	83.1036	46.2185	56.8182	86.0627	65.2542	69.8799	101.8331	89.6729	77.1899	57.8749	102.6474	72.0072	122.6651	62.5536	93.7500	83.1922	107.4016	101.1804	88.7518	63.0220	82.0433	77.4047	87.5673	88.4226	101.7740	70.7283	63.8298	47.7164	96.1969	47.6603	125.9259	93.3744	97.6378	116.3987	56.3206	75.3935	107.2015	89.6084
PSME3	1533.8983	1621.9999	1772.8216	1582.4468	1643.4178	2314.6007	1608.8561	2806.0676	1765.8158	1489.7848	2538.6923	1647.0588	1862.8073	2165.1243	1683.6546	1619.5483	1696.8044	2044.5469	1714.0994	1798.1923	1647.1052	1891.4566	1607.9545	2045.2962	1744.0678	1619.0922	2007.5674	1858.9336	2078.9245	2028.0332	1670.3526	1900.0900	1667.6242	1886.0326	1798.9387	2099.5096	2236.6813	1803.5413	1882.2971	2020.5011	1993.0341	2074.5589	1573.4020	1835.8936	1411.7647	2007.0028	1821.2766	1843.2175	1670.7681	1678.2659	1462.0370	1749.4607	1543.3071	1965.2733	1650.0077	1869.9254	2003.9579	1711.5964
RAB12	1258.0038	1136.8700	1554.9793	1193.4840	1034.6518	1244.9892	1619.9262	791.4747	1583.7958	1027.6623	1158.3683	1230.7692	943.6955	1066.2312	1242.1442	1399.1433	1017.1473	1276.4977	1362.6732	1589.3699	1383.2217	1369.0476	1056.0065	1072.8223	976.2712	1136.7961	1179.4324	797.0925	1080.6592	1132.7807	1309.2205	933.3933	1219.6637	1643.5304	1244.6934	1230.3695	966.6146	1216.6948	947.7931	1142.7487	1171.0526	840.0683	1285.8815	1284.7508	1060.6909	1822.8291	1482.2695	1100.2045	1382.5503	1385.2726	1407.0988	1040.3698	1296.0630	989.0675	1187.6837	1057.9950	1062.5389	1460.8434
RCN3	297.0810	301.9811	112.0332	193.4840	395.8232	204.2862	214.7601	329.8771	184.2397	245.1636	166.1668	113.1222	510.7058	198.8750	151.0430	206.3863	300.0779	170.5069	198.8590	144.1868	274.5175	323.5294	173.7013	567.9443	258.4746	151.6144	643.3268	531.8695	209.8873	179.6534	250.0863	221.4221	208.8412	329.9057	212.8538	176.9660	194.3458	135.7504	580.9207	185.2696	243.0341	212.8628	134.8630	240.9142	249.2997	227.5910	120.5674	198.3640	161.4467	114.0721	196.2963	381.8182	262.2047	111.8971	207.9530	405.9652	322.4930	143.8253
RDBP	1177.8625	847.8135	987.5519	842.2473	1531.8044	1142.7112	2105.3875	1011.8126	803.3296	987.8865	975.2789	1326.6968	1175.2577	1084.2098	955.9018	985.4050	783.1177	1051.4593	839.1198	1507.3326	1089.7125	1056.7227	872.1023	1001.9059	954.8644	865.2504	1698.5659	1067.4255	928.8812	1245.9925	968.6179	933.1503	1190.6200	1855.7669	1030.6604	1479.4647	1080.9660	1294.2664	1096.7774	894.4571	985.6192	1114.8207	1190.1803	1578.0592	1142.6331	2056.6667	997.0284	1001.8746	1185.3095	1074.9262	1460.3735	1183.5439	1089.5906	1244.3730	994.3370	1054.6810	1063.2200	895.8886
RNF170	594.1620	472.8791	525.9336	588.4309	490.3949	603.2223	707.0111	344.8541	503.8846	578.5572	362.3275	569.2308	504.3616	497.9133	536.5725	511.2928	503.5074	495.3917	511.8174	541.9437	531.7054	549.0196	517.8571	438.3275	542.3729	476.0568	528.5624	492.9638	579.3582	485.3052	566.4268	507.6508	659.1308	766.9237	500.0000	476.5310	414.8317	569.1400	412.4347	412.3007	537.1517	406.9437	498.7122	547.7707	596.6387	693.9776	612.0567	462.1677	644.2953	512.5430	583.6420	493.9908	586.6142	520.9003	533.4984	421.7067	446.5743	626.5060
ROGDI	709.9812	475.3293	561.2033	579.7872	761.5839	426.8810	811.8081	807.2197	299.6670	587.2356	419.9160	707.6923	1181.6019	794.0483	612.6221	455.9969	446.6095	443.1644	381.4181	583.3767	626.6247	516.1064	427.7597	691.9861	613.5593	569.0220	606.6884	581.2133	686.0364	684.2502	648.5447	620.1620	586.9292	645.2442	464.0330	965.4679	477.9088	633.2209	700.0475	656.0364	465.9443	683.5515	761.4142	674.7846	761.9048	607.8431	465.9574	962.5085	884.0418	621.9272	630.8642	646.8413	543.3071	548.5531	578.0597	724.9379	560.2909	475.1506
RPL39	354.5198	276.8671	587.1369	403.5904	462.8376	686.0931	1171.2177	196.2366	250.8324	433.1947	356.3287	402.7149	661.3799	418.7988	547.1349	391.7445	299.2985	437.0200	320.1304	943.0151	661.6778	498.5994	225.6494	336.2369	472.8814	288.8785	976.3049	212.0835	514.3105	455.1620	383.5279	476.1476	378.0880	1694.9443	370.8726	702.7556	282.9947	466.2732	213.5738	307.5171	371.5170	339.7837	320.2997	846.0097	387.4883	1371.8487	326.9504	476.4826	750.9321	480.5091	433.6420	294.6071	403.9370	304.8232	360.8231	421.7067	227.1369	486.4458
SAMD5	352.1657	706.2560	338.1743	325.1330	182.8803	124.3062	266.4207	133.2565	497.2253	347.8575	338.9322	304.0724	194.2902	253.3116	200.6866	481.3084	431.8005	403.2258	561.3692	203.0217	371.0122	471.2885	418.8312	415.6794	297.4576	449.2279	398.1729	348.7280	169.1240	262.2457	421.7874	306.9307	412.2479	348.7575	699.8821	130.2615	157.9770	256.3238	432.3683	315.1101	481.4241	258.3950	610.1616	143.4994	277.3109	329.1317	519.8582	190.8657	227.4422	357.8426	408.6420	580.8937	349.6063	174.2765	289.0299	430.8202	291.9909	516.5663
SGIP1	242.4670	153.1344	116.1826	100.3989	72.0248	56.8532	63.4686	49.9232	182.0200	143.9161	144.5711	111.3122	26.9627	85.6469	54.9247	131.6199	167.5760	86.7896	182.5591	111.8691	168.9642	110.6443	170.4545	121.6028	105.0847	195.2893	108.8375	208.2879	48.5690	39.7890	331.2711	107.1107	114.9015	68.5518	204.5991	72.6108	138.0878	139.1231	143.3318	113.8952	88.2353	54.0694	106.2983	120.2698	156.8627	82.6331	101.4184	66.1213	113.3482	106.2589	176.8519	153.4669	143.3071	93.2476	90.3605	71.2510	137.7036	220.6325
SIPA1L1	1275.4237	1294.2922	997.9253	1060.5053	1198.7430	622.4946	729.8893	1255.7604	1033.2963	1412.4028	1291.5417	1131.2217	873.9096	1075.6668	1330.8688	1270.2492	1318.7841	1218.1260	1367.2372	543.6010	930.2875	1065.8263	1189.1234	1106.2718	1124.5763	1148.6508	480.6093	1214.1427	1167.3894	1351.0173	1296.1563	1337.5338	1273.2326	444.7301	1098.4670	696.9175	1557.6076	1147.5548	1264.8315	1148.0638	1294.1176	1200.3415	1059.7050	579.6178	1065.3595	612.0448	1228.3688	790.0477	1189.4109	1105.5616	1193.2099	1137.4422	1086.6142	1491.9614	1055.2375	995.8575	1357.1951	1163.4036
SLC16A14	75.3296	230.9267	64.3154	70.4787	129.0183	81.9072	108.4871	41.4747	108.7680	114.9882	52.1896	56.1086	94.3695	41.3718	81.3309	149.1433	113.7958	82.1813	100.4075	30.6604	216.6207	326.3305	107.1429	93.7282	134.7458	79.8627	83.5139	205.9156	52.9055	88.6209	348.0679	122.4122	83.0707	114.8243	192.2170	33.5688	52.8484	60.7083	91.5994	33.4093	208.2043	130.3358	124.0927	80.5545	83.0999	182.7731	68.7943	66.8030	57.4198	70.3184	85.8025	212.9430	97.6378	42.4437	45.1803	120.9611	109.5706	75.3012
SLC25A36	1786.7232	1305.9304	1602.6971	2808.5106	1517.5310	1403.9855	1591.1439	896.6974	1708.1021	2050.2622	974.2052	1653.3937	1380.6503	1037.1983	1826.2477	1596.9626	1798.9088	1208.1413	1864.0587	1161.7814	2120.9137	1390.7563	1713.4740	967.2474	1805.9322	1819.3730	948.8262	1120.6741	1909.8005	1195.4785	1939.1021	1988.2988	1697.1259	1505.5698	1570.7547	1152.2856	1099.0197	1434.2327	849.5491	1347.0008	1329.7214	1210.0171	1545.3055	1266.3919	2114.8459	1572.1289	1875.1773	1728.0164	2155.1081	1888.4398	1980.2469	1297.0724	1655.1181	1152.4116	1472.3812	1135.8741	1034.7021	1487.9518
SLC36A1	276.8362	187.4365	167.0124	320.4787	279.3309	1319.1875	76.0148	761.5207	219.7558	355.0895	247.7504	128.5068	230.7692	220.6496	425.6668	204.4393	305.5339	224.2704	269.2747	206.3363	245.3722	157.5630	235.3896	296.5157	427.1186	184.6826	230.0674	281.3547	235.0390	167.5961	199.6958	206.1206	273.2792	127.6778	279.4811	291.5377	216.5080	210.7926	253.4409	205.0114	172.6006	248.7194	203.6994	182.0907	238.0952	108.5434	176.5957	528.2890	221.1037	432.8489	262.9630	142.3729	218.1102	179.4212	362.0610	267.6056	320.4200	393.0723
SNCA	148.3051	162.9350	133.8174	135.6383	241.7528	312.2109	168.2657	130.1843	189.7891	154.7641	157.1686	95.0226	84.0603	113.2281	90.8371	111.3707	190.1793	99.8464	154.5232	314.8908	146.5144	178.5714	187.5000	161.6725	123.7288	118.5462	264.0118	161.7908	78.0572	67.5207	76.5189	150.3150	86.9525	126.8209	230.5425	215.6431	152.8626	109.6121	151.8747	120.7289	168.7307	85.9419	117.5369	194.8295	126.0504	330.5322	68.0851	116.5644	135.7196	159.3884	112.0370	140.8320	111.8110	132.4759	94.0740	109.3621	256.4545	137.8012
SNX13	1121.4689	1109.3058	757.2614	1194.1489	889.3496	1084.0657	1242.0664	867.8955	1165.3718	1154.9449	931.6137	951.1312	825.5353	971.1486	898.8645	1128.8941	1172.2525	951.6129	1352.8932	790.5417	1216.2269	1099.4398	1089.2857	816.0279	933.0508	1064.4205	928.3518	808.9540	1189.0720	950.7159	1089.9284	1225.9226	1027.9024	1210.7969	1149.7642	1079.6748	1034.2378	1050.5902	736.5923	888.3827	1144.7368	732.4986	918.2861	1043.8366	872.0822	1380.2521	1167.3759	950.9202	1042.5056	1069.6211	1042.2840	885.0539	947.2441	1113.1833	875.7543	848.3844	1064.0196	1142.3193
SOCS1	180.7910	172.7356	103.7344	126.3298	88.3087	123.3426	188.9299	326.0369	86.5705	141.0233	253.7493	146.6063	133.2276	457.2673	327.4360	130.4517	170.6937	165.1306	76.9356	236.1681	119.3383	252.8011	68.1818	251.5679	253.3898	79.8627	340.5214	145.6592	196.8777	224.2653	133.4416	165.6166	152.9432	210.7969	146.2264	236.8060	227.3050	187.1838	256.7632	310.5543	102.9412	317.0176	88.0356	252.1544	182.0728	164.5658	113.4752	88.6162	149.1424	140.6368	116.9753	143.6055	140.9449	121.5434	189.3857	108.5336	314.4973	117.4699
SRF	1671.8456	2200.2355	1672.1992	1437.5000	1245.0894	1139.9553	1098.8930	2414.3625	1839.0677	1369.0110	5390.5219	2089.5928	1515.4639	1982.9432	1769.2105	2124.2212	2050.6625	3201.2289	1362.0212	1073.9434	1543.1272	1460.7843	1234.5779	2378.7456	1959.3220	2256.7462	1624.4809	2217.6252	1832.6106	1269.0279	2153.7284	2516.6517	3229.6632	874.0360	2472.2877	1840.0811	2936.7808	2086.0034	4126.2458	1226.2718	1636.9969	1815.5948	1651.6038	2058.8235	2017.7404	1384.4538	2468.7943	1155.4192	2314.6905	1313.3916	2777.7778	2680.4314	2516.5354	2968.4887	1322.6056	1561.7233	2000.4042	1987.9518
SRGAP2	1265.5367	1130.7446	1228.2158	1129.6543	1131.1023	619.6038	611.0701	1311.8280	1157.6027	1614.8978	2250.1500	1279.6380	666.9310	1332.6075	854.5022	1423.2866	1217.4591	1211.9816	1271.3936	1017.5945	1040.5672	853.6415	1149.3506	1247.0383	829.6610	1108.0955	684.8143	1206.5513	764.0937	842.8033	1185.1105	856.8857	1452.5721	448.1577	1433.9623	711.8775	1052.9905	1112.9848	1503.0850	1488.2308	1445.8204	825.2703	1461.0162	689.0221	1076.5640	690.4762	1237.5887	892.9789	896.7189	925.0777	1366.9753	1067.4884	1592.9134	1349.1961	1051.5241	879.8674	1675.8383	1236.4458
SUMO2	2390.3013	2368.0709	3163.9004	2337.1011	2586.6294	3492.1369	4112.1771	1948.5407	2817.9800	2549.9910	2517.6965	2371.9457	2799.3656	2582.4714	2668.0750	2708.7227	2014.8090	2713.5177	2379.1361	4295.7736	3038.9917	3406.8627	2368.5065	2350.1742	2245.7627	2309.1561	4261.3663	2136.4926	2638.3348	2711.6805	2443.0074	2389.7390	2417.5892	6090.8312	2325.4717	3317.8382	2094.0474	2706.5767	1959.1837	2639.3318	2730.6502	2504.2686	2804.4954	3030.7231	2318.3940	4944.6779	2430.4965	2605.9986	2972.0358	2776.0144	2697.8395	2641.2943	2415.7480	2317.0418	2467.5847	2687.6553	2048.0823	2726.6566
TAS1R3	10.3578	5.5128	9.3361	9.9734	8.7682	7.7089	8.1181	11.9048	4.4395	14.4639	7.1986	9.9548	12.6883	18.1455	16.8999	13.6293	9.3531	7.6805	5.8680	6.6293	12.2095	4.2017	4.8701	12.1951	32.2034	6.2393	4.8492	8.0658	18.2134	5.4258	7.4653	26.1026	4.6582	13.7104	13.5613	8.3922	21.0257	10.1180	9.0176	10.6302	8.5139	22.1969	16.3896	13.8629	23.3427	9.1036	4.9645	5.4533	13.4228	4.6879	9.8765	8.6287	13.3858	18.6495	9.9025	10.7705	16.8798	10.5422
TBC1D12	326.2712	297.6933	232.3651	332.4468	285.5939	223.5584	218.4502	229.6467	254.1620	303.7425	224.3551	256.1086	253.7669	270.0054	226.0364	283.4891	352.2993	245.7757	295.3545	196.3924	366.2859	252.1008	336.8506	270.7317	294.0678	275.7760	240.8434	288.4716	256.7216	173.0219	314.4742	276.3276	289.5828	262.2108	312.5000	253.2255	235.2607	228.4992	212.6246	263.4776	274.7678	197.4957	248.1854	248.4076	281.0458	275.2101	255.3191	374.9148	303.8777	303.9318	279.3210	255.4700	285.8268	204.5016	241.9929	185.5841	240.7592	280.8735
TFG	1420.4331	1330.4319	1494.8133	1273.9362	1745.5051	1610.1989	1479.7048	1730.0307	1576.0266	1450.0090	1893.2214	1436.1991	1509.9128	1662.1303	1396.3560	1372.6636	1337.4903	1493.0876	1163.1622	1454.2984	1460.0236	1299.0196	1461.0390	1468.2927	1257.6271	1330.2137	1674.0505	1535.8265	1488.2914	1639.7890	1275.6268	1495.0495	1522.4446	1492.7164	1548.9387	1514.2448	2019.0368	1408.9376	1560.9872	1460.8960	1396.2848	1450.7684	1479.7471	1275.0094	1318.3940	1448.1793	1558.1560	1356.5099	1474.2729	1289.9521	1325.6173	1436.3636	1335.4331	1703.5370	1473.6191	1354.5982	1361.6371	1483.4337
THTPA	315.9134	240.1148	336.0996	309.8404	291.2307	360.3916	461.9926	288.4025	207.5472	275.5379	205.1590	310.4072	423.4734	262.0214	285.1862	267.5234	242.4006	294.1628	258.8427	372.0684	319.4171	343.1373	242.6948	368.9895	323.7288	306.9724	511.3209	321.6838	288.8118	335.1922	297.6774	299.7300	288.8064	335.0471	247.6415	392.6090	250.0355	259.6965	365.4485	272.5892	259.2879	409.7894	326.3873	441.3638	268.9076	406.1625	287.9433	333.3333	271.0664	264.0847	333.3333	339.5994	272.4409	268.1672	311.9294	323.9437	310.0553	326.0542
TMEM109	4186.9115	4032.3359	4252.0747	3361.7021	3854.2657	3378.4305	3943.1734	3584.8694	3872.3640	4079.5516	3453.5093	4358.3710	3738.3029	3711.1232	3051.4919	4924.0654	4135.6196	4977.7266	4046.9438	4878.3216	3425.3643	4174.3697	4722.4026	4888.8502	3209.3220	3704.2583	4791.5452	5154.0571	2969.6444	3548.4552	3563.7300	3195.3195	4333.6491	4802.0566	3635.0236	3524.7242	3529.4786	4003.3727	5582.3446	4538.3447	4375.3870	4309.0495	5639.8970	5284.3762	4255.8357	5525.9104	3773.7589	3132.9243	4014.9142	3376.0648	4545.6790	5655.7781	4384.2520	3547.2669	4381.8660	4556.7523	4769.5796	3512.0482
TMF1	1549.4350	1413.7371	969.9170	1186.1702	1456.1533	1193.9177	1409.5941	1099.8464	1900.1110	1324.8960	1392.9214	1289.5928	1046.7883	1256.3963	1349.8812	1289.7196	1354.6376	1312.5960	1507.4165	884.1803	1397.4006	1211.4846	1254.8701	979.7909	1229.6610	1405.0850	873.3942	954.1387	1699.0460	1327.5057	1287.7579	1445.5446	1500.7065	1077.9777	1721.1085	1224.8964	2060.5200	1623.9460	840.5316	995.4442	1344.4272	874.7866	925.3102	985.3878	1211.0177	1051.1204	1460.2837	986.3667	1342.6547	1159.4724	1708.0247	1073.0354	1266.1417	1845.6592	1027.3867	967.6885	1199.0580	1388.5542
TNFRSF6B	16.6149	25.2917	40.5602	42.8590	70.1835	20.4961	47.3875	600.4263	76.4040	36.4708	255.1470	16.1267	154.1316	118.1274	55.1888	59.4704	23.4451	54.1859	7.9609	60.2519	49.4683	16.1485	24.8945	105.6690	81.5254	36.0817	165.4654	50.8621	28.4302	68.2442	71.9465	91.2331	88.3266	23.2048	82.9186	131.7247	196.6018	46.7538	67.8880	65.1708	11.7724	102.1002	32.4795	48.8235	52.8105	65.7003	20.2199	71.1725	24.6346	24.0255	45.3395	17.2049	55.3228	21.3441	72.9568	67.5311	107.4355	27.2741
