ID	7633	7162	A4M7	8085	6968	4486	A4N4	4677	A443	8032	8179	A4DG	A4AE	5049	6147	7347	6145	A4AD	4123	7938	A4AG	A4TA	4487	5942	6835	A456	7546	6148	7553	4514	1681	7903	6673	7570	8090	7947	6980	A4SU	8097	1676	A47G	6840	8089	3770	A4N5	7348	7764	7498	8507	A491	6987	2655	5045	2661	A4SS	5946	7043	7725	7271	7941	7953	7911	4488	7995	6543	A4TH	8499	4122	3771	A444	4389	6776	6216	8668	7726	8669	7281	5645	5608	A492	A4DF	5935	5944	3398	7763	8076	7159	3918	A4M2	7659	7672	6828	8028	8206	1595	8255	6778	1592	5899	8299	7944	8281	7573	3919	4662	A4E6
EDEM2	1844.6275	1669.5939	1301.2462	1417.8845	618.7750	2977.1172	1510.5853	2055.3668	919.2756	1215.6057	1662.3981	831.7511	623.5225	1681.9196	1339.3443	938.6169	1135.1864	862.7690	1678.7129	725.0755	614.6053	1662.2434	1064.0270	941.7045	1171.5576	1182.3155	715.5532	879.6036	1255.4622	1768.9263	1619.2283	1016.4425	1221.5367	1182.5708	617.2190	628.6060	1007.0734	1020.3075	1132.1193	2254.5790	1324.5109	1816.9732	975.9444	2347.7444	649.6063	1066.6262	1334.8806	1100.0273	1513.5281	1623.0810	985.5226	2152.2724	1600.6768	2204.1306	1130.3957	706.9797	783.0688	1349.7899	923.3106	1003.7012	560.7504	839.9630	1714.9147	865.9735	1693.4225	1487.5461	1069.8567	2883.4171	1441.0423	909.6431	1671.1409	1208.3333	1246.5007	896.5774	831.4108	1446.7549	1307.6923	869.1910	1021.0161	2053.5619	1058.2524	1131.9433	800.1220	2405.5675	957.5883	1132.3329	1030.3030	1312.3570	1126.5448	831.0912	1086.2944	1501.6835	1406.1094	870.6438	851.8132	2158.9459	852.1574	1986.5650	1152.7361	922.0220	1400.8053	1865.9471	1039.2314	1010.4065	1279.9625	1424.4079
EIF3J	1166.6038	1252.1039	553.0726	1739.3876	1088.7235	1671.0957	1049.3379	1373.6176	778.3237	1750.2689	1074.8933	456.7511	1260.6383	1224.8884	996.1749	1056.7211	1102.9690	1035.7288	1104.7977	1277.3414	1155.4805	1156.0974	1160.0674	1080.4349	649.6614	956.3803	1395.6159	758.5376	1424.6728	1216.5194	987.4401	1307.4240	1303.4212	3031.3725	1145.2462	1323.5258	1030.0619	855.9690	1270.2314	1845.7893	1056.3867	1182.0259	1105.6823	879.6992	1170.4724	838.1106	1348.8064	1029.4358	978.3550	886.7125	1289.1949	1564.1590	1348.4687	829.0106	592.6131	1127.6938	2313.9330	1907.5630	1358.3903	1034.1066	1540.7342	1443.6368	1488.9011	1169.2482	1403.5674	1112.0849	1281.9377	1255.7789	1095.7655	795.7479	1107.7181	1592.6724	1097.3921	755.9524	2062.1118	806.5532	1019.9430	1255.3069	1052.2247	1093.7333	740.6380	902.7535	1108.0957	1185.0107	1358.9478	1763.0092	1641.8733	1039.2830	766.7633	1359.4918	999.6095	676.7677	1141.2526	1001.4767	1496.3956	3562.5520	1140.8629	1164.8741	1820.8315	1714.3780	2356.5154	1049.4429	1317.8543	807.4797	980.6013	998.9210
EIF3M	1477.2106	1971.7819	1949.6261	2081.6458	2366.7831	3219.6056	2153.8284	2415.8294	2398.0289	2566.9698	1363.8106	1365.9757	1819.6513	2511.5067	1771.3934	2236.0761	2061.1308	1938.1892	3772.6646	1672.4109	1333.7442	2904.3170	2020.9688	2361.4023	1541.6749	1410.5574	1976.3152	1560.2678	1427.2846	3159.6452	2659.2789	1475.2715	1801.3965	2095.7778	2639.0492	2107.8715	1968.0813	1471.9380	1939.1746	2442.7816	1624.8274	2772.6262	1972.9879	2569.4925	1851.1063	1782.2894	1596.7573	1632.3930	1624.9567	2302.7634	2751.7055	2390.7160	2889.5262	3011.6042	1413.9250	1383.0556	3090.5193	4949.4118	2333.9939	2291.8416	2636.8417	2636.1517	2941.7428	2274.7210	2838.1996	1597.2555	2801.8727	5231.4774	2823.3811	1339.3698	1886.5436	2112.6796	2578.9244	1355.6027	2958.2165	1475.0536	2533.7664	2095.7028	1939.8455	2035.7954	3642.5058	2492.2871	1445.2447	4083.6745	1596.5007	3033.1008	1739.2562	1825.1716	1495.8724	1949.0433	2329.7657	1318.9562	2577.4738	1620.9451	1503.9096	4173.0014	1807.0051	1914.4749	1921.3602	2395.0947	3830.2526	1674.9478	1358.5989	2024.4618	1981.3093	1805.2883
ENC1	846.1649	1144.4310	4569.2995	703.3090	6136.6171	370.6601	1217.4625	1231.1269	1847.9629	2104.5351	2427.0120	1778.0643	2257.9019	1979.5759	1707.6120	2106.7133	1551.5856	912.6269	1840.6606	1819.2326	5971.3860	775.9142	1062.3420	2793.7936	2374.1219	2825.8938	1565.9708	2547.7755	1969.6827	532.5142	1876.8483	1710.3239	3328.8839	1019.8998	9734.0601	817.0228	6189.0274	3954.3890	3002.4540	720.5784	1857.6352	1232.8599	2019.1530	1120.3008	2227.1457	2997.0016	1000.6631	3409.5612	866.2879	1764.4150	1183.0685	1550.2577	2277.3519	2534.4188	2176.5959	3298.0508	844.2093	1306.7227	3959.4457	4701.7207	1582.5482	2276.1147	804.0873	719.2842	4043.7012	4341.4345	4365.0746	1214.5025	760.7362	1441.2149	1634.1007	2540.6609	1051.2097	1890.6845	5325.3594	1289.6471	3142.9573	3385.7258	1322.0510	1627.2094	870.4669	1994.7350	4339.2102	2095.8929	4550.4891	1549.0002	1526.4959	1568.0854	1113.6756	1188.9238	3819.4455	2341.3973	3209.4823	4287.2150	4976.1791	147.5118	934.4480	1654.7545	2453.3048	3450.4149	546.6142	2512.7124	3490.9448	2335.2683	2421.2178	1280.7991
ESYT1	2214.8774	2823.6370	2538.0318	3094.6416	3697.1952	1305.0240	1493.2885	1958.2219	2023.3048	2298.6213	2368.2577	1399.2616	2050.2364	2914.0625	2520.2186	3634.0326	2258.3702	2632.9679	4456.0759	2262.2356	2721.2607	2217.2671	2081.7186	2270.8311	3760.2709	3522.1056	2402.4008	2987.5452	4094.0927	1759.7451	2587.1510	3081.7140	3441.3909	2684.5316	3424.2800	2558.4295	3382.8470	1923.7000	2480.8144	1704.4451	3245.6847	2959.2671	2671.2685	2863.7218	2808.6614	2137.2150	2417.7719	2353.2298	2560.0649	3951.8264	2731.2853	2618.6715	2983.0795	2447.1662	2607.4977	2532.0039	1077.7974	2884.4538	3323.4624	2499.7109	3441.0222	2756.1781	2321.0420	3224.5562	2918.6176	2795.6642	5496.3816	3102.0101	1993.4853	2602.8853	2884.2282	2476.2931	3664.6530	2427.8274	3418.8110	2326.4020	1973.7892	3347.6764	2073.9501	1365.2919	2394.8220	2197.0396	4202.4699	3223.5546	2323.6294	2494.2506	1931.6804	2721.5866	3400.8265	3322.1226	4168.2936	2517.6768	2162.3507	3003.2487	2564.2904	5201.1096	3387.0558	2384.9606	1744.2492	2611.9029	4859.4436	1538.3008	3129.7038	4435.7724	3977.9640	3668.0868
FAM164A	319.8659	215.1482	388.0533	351.4266	416.7144	101.7420	455.4818	157.5714	525.0597	324.6309	213.4265	119.1983	309.6927	324.2188	681.9672	224.5532	307.0120	452.2940	912.4681	494.2598	338.2581	311.4434	229.9916	233.9877	406.3205	231.2583	280.2714	570.5102	367.8879	308.3379	354.2062	245.6403	295.5693	54.9020	216.1660	110.6249	294.4297	437.6100	275.4236	365.8321	343.4983	200.9520	249.4958	485.9023	388.1890	269.4635	246.6844	147.4516	376.0823	515.0873	230.5791	174.0256	488.1557	696.9260	211.5684	247.6681	183.4215	318.2773	186.7882	164.9654	464.4361	293.3791	188.5892	209.9158	143.8127	234.7786	1027.9132	432.6633	300.3257	148.8231	248.3221	115.6609	169.1469	391.3690	270.6300	511.0271	309.9715	229.4894	397.5544	71.7729	392.9727	338.6917	278.7010	558.4582	469.3365	283.7653	581.8182	472.9214	371.8224	179.3722	236.6263	544.6128	317.3974	253.9870	436.7412	47.4341	370.5584	382.1566	279.4685	219.6296	94.4363	182.1031	329.8639	359.3496	349.9971	310.3552
FAM3C	1469.7711	1027.0765	993.5539	884.8295	1295.3635	850.5099	2448.4550	684.6404	1628.5273	1780.7764	1535.5064	1383.4388	1200.3546	1678.5714	1615.8470	1612.6651	2029.6905	2381.6484	4974.2243	1308.1571	4572.9562	1875.9316	933.4457	1485.1184	1163.8826	2087.8308	1198.8518	1195.1252	1434.0486	624.3269	1918.1350	4604.3847	1718.4520	1015.2505	2381.8520	4043.9199	5392.5729	3480.2207	920.3473	22621.3118	2738.7802	1102.5619	1696.5715	1459.5865	1729.5276	2886.8254	822.2812	855.5465	1161.7965	2698.7824	2187.8531	1821.3130	3867.5973	847.7426	3424.9714	3322.9334	1528.5126	1555.6723	1246.7730	1952.7374	4859.4431	1749.7027	3386.5346	1848.2212	3541.2486	1162.8229	1713.1886	4858.7940	1646.9055	1753.2270	865.1007	767.2414	2888.4632	617.5595	6937.8882	1811.5942	3450.1425	1071.1417	1022.7893	1280.1285	1406.3800	1715.7409	1390.4559	4544.7537	1437.5647	1197.0376	1593.3884	1704.0427	855.3842	812.4066	2105.8180	1330.8081	3276.0410	990.8447	1302.2884	739.2510	842.6396	3623.7219	1624.8035	1413.2321	1535.1391	1489.2061	836.6693	1596.4228	2255.4064	872.1092
FBXO28	1774.0900	1340.6513	873.6571	1041.7537	1628.5060	1444.6699	1124.7710	2223.0575	1212.4105	1013.3959	1546.7598	1456.2236	981.0875	906.2500	1439.3443	914.1414	1222.3626	3096.6301	1192.6195	1507.5529	1465.0345	958.5671	1010.9520	1220.4439	1103.8375	947.5085	1599.6868	909.0666	1217.9591	875.2819	1173.9405	1153.4629	1176.1077	1214.8148	888.5104	2475.6136	1096.3749	1153.6565	908.3376	1875.5824	1498.2739	842.0120	1617.9803	730.2632	1598.0315	1245.6080	1362.7321	1213.1371	1113.0952	1488.6183	1494.3503	1735.5950	980.1184	1077.8098	1453.8406	1301.3831	887.3212	2049.3697	1536.0668	818.6812	1813.1324	1555.7024	1094.1112	1047.0330	1008.3612	1075.1845	785.7037	1520.1005	2471.6612	904.3280	1377.8523	1553.1609	1215.8538	906.2500	1265.3061	852.5520	1113.9601	1327.0224	1019.2429	1273.7011	1124.8266	1946.8407	1008.6903	1399.5717	1535.6879	1711.1674	1458.9532	1920.6712	976.7563	1618.0867	1001.1714	1258.4175	729.9710	1213.2310	1289.1648	806.3800	1274.1117	2040.4242	901.2716	866.2699	1052.7086	2267.7577	1538.0304	1171.3821	1842.8178	845.4120
FUNDC1	300.0003	241.1270	304.6841	324.2867	197.4814	515.6923	225.3386	217.7087	341.9907	308.9860	380.2872	151.8987	288.4161	241.6295	239.8907	325.1748	254.5799	555.4202	225.7019	216.9184	397.9175	359.1092	235.0463	311.3442	279.0068	398.0482	284.4468	366.4122	230.8229	426.1643	703.3523	433.4828	374.6495	487.1460	328.5847	286.3412	343.9434	334.7811	329.0672	512.0264	311.8527	335.4294	333.9086	655.0752	194.4882	367.2100	192.9708	311.2565	251.6234	318.1578	209.0395	678.2338	269.4585	648.8953	430.3368	149.2441	368.4107	303.5714	264.9962	503.6296	496.9348	444.5619	496.7896	518.2828	249.7213	330.2583	499.7785	996.4824	308.1433	340.9263	414.0940	387.9310	409.6066	276.0417	210.2928	191.5564	394.8718	644.2915	404.2926	376.0043	324.0869	581.8876	411.6481	681.7987	222.2551	245.1764	460.0551	269.6415	203.7317	237.6682	295.9781	212.1212	302.7549	263.1424	185.8668	1140.3606	147.2081	204.0695	366.9096	247.5057	171.3031	350.2786	196.1569	382.7642	360.7806	167.9700
GPM6B	752.3040	606.2935	75.2041	414.7530	171.1505	917.0080	65.8238	145.1391	81.4264	106.7762	129.6081	53.2700	177.8960	79.7991	192.3497	68.7646	103.6008	107.9984	57.9624	123.2628	220.6276	32.7197	142.3757	193.0718	116.9300	56.7795	1031.3152	158.0287	216.5360	159.1422	105.1776	37.8675	155.3561	205.6645	52.3382	221.2498	67.1972	169.9730	111.2904	24.9431	66.1680	126.0726	78.1754	48.8722	67.3228	205.3998	67.6393	166.5304	49.7835	35.9979	106.6384	108.5071	163.7056	277.1374	55.3844	17.6906	15.6771	160.7143	104.0243	139.4119	74.7470	76.6486	34.4891	192.0928	37.3467	82.1033	1127.1599	46.2312	26.0586	46.3174	24.8322	155.1724	22.3958	72.1726	354.9246	39.6975	80.9117	93.5169	400.0369	151.0445	64.2626	102.4988	146.3638	296.3597	167.8735	122.3933	468.8705	54.1571	272.1239	100.1495	48.4186	87.5421	99.4828	171.5889	86.6768	12.7601	215.1015	132.3474	62.8661	88.6966	157.0278	207.5209	176.9416	243.5772	82.5177	198.5606
GPN1	1000.4578	773.8749	622.0885	877.9019	1070.0744	1004.4529	794.2104	804.6259	904.6750	844.2163	890.2018	783.8502	665.4846	1234.3750	662.3607	966.1849	1112.4447	1204.8396	3584.0059	845.3172	776.1362	1009.7513	1209.7725	641.2285	970.7269	621.6176	716.0752	634.7931	649.1615	622.0316	835.2760	1285.9193	1186.7639	1205.0370	868.6900	706.3949	1043.3245	631.5295	563.4135	1513.2146	1753.0150	560.8319	1005.6843	1899.4361	1296.7126	733.7595	952.2546	680.4579	904.7619	1136.5802	818.3369	1248.7375	1499.0990	1601.8252	1197.3111	1453.1232	1130.3155	956.9328	938.4966	666.2564	984.1465	1194.2064	1422.7114	1330.2214	733.7681	640.1753	1544.2328	6106.5327	1141.3681	1045.4290	1893.6242	761.3793	908.0654	619.0327	1307.0098	679.2691	1020.5128	725.7602	763.5456	794.3224	1019.4175	788.6042	672.0537	3073.8330	866.5583	770.0448	1067.7686	2494.3936	550.5091	826.2481	814.7599	767.6768	935.3965	604.9498	1152.5542	1453.6089	756.9797	939.1229	956.3138	885.6986	1345.5344	650.0696	769.4155	1309.7138	1030.7261	646.8514
HEXDC	300.2882	200.8782	1136.6566	449.1997	298.2541	515.6923	679.8595	176.6621	1325.3573	1286.0076	265.4249	654.0981	1048.5934	246.1049	260.6557	452.6224	259.0019	453.9667	381.1464	198.7915	721.7448	645.9522	199.6630	316.4779	256.8849	936.4187	170.1461	406.0533	250.4674	297.6341	222.6439	467.9123	116.0965	285.4031	710.4645	204.7477	236.0743	1367.7662	625.3077	406.0182	705.8228	197.2233	323.0971	779.1353	934.7323	565.3449	548.5080	626.0834	310.0649	347.8242	313.5699	343.3899	386.2098	468.7800	341.1679	115.1496	475.7985	111.3445	206.5300	690.3025	477.7635	1042.4210	87.3234	673.0320	399.1304	706.2131	178.9987	157.2864	285.3420	675.7783	411.0872	363.5057	619.5845	959.1146	34.6051	1138.2420	267.2365	324.1538	534.8011	999.0145	392.0989	557.0587	233.5783	277.9443	258.9035	362.1399	857.3003	502.6697	858.7556	515.6951	242.4834	509.2593	615.4323	477.8618	939.1004	317.6144	201.1421	285.2642	370.3386	282.1396	481.7130	295.9714	401.1209	466.6959	308.2694	604.0246
HMBOX1	74.5682	62.2027	51.1388	109.2554	132.7991	47.2136	40.8396	172.0275	52.2252	94.6514	102.0567	74.8945	41.9622	68.6384	85.7923	84.3046	87.8080	84.0438	48.7411	72.5076	80.4840	62.6118	29.4861	102.2897	136.7946	45.5419	71.5031	78.7465	133.9398	21.4230	35.7821	38.8640	79.6411	66.6667	115.5156	86.7886	21.2202	73.7176	69.2562	56.1220	59.8389	116.9037	119.3422	32.8947	42.1260	97.7465	202.2546	81.2210	75.2165	50.2912	113.3475	60.3392	46.9543	81.1720	68.1228	100.6755	33.7057	123.9496	72.8929	102.8608	147.4260	139.0247	41.0934	125.3271	91.4158	125.9225	47.2604	45.7286	166.1238	64.5406	83.8926	71.8391	78.9745	57.2917	62.1118	51.0397	56.9801	93.5169	111.7124	40.7070	116.0425	78.9432	48.1781	90.3640	95.1677	101.3448	100.8264	59.1152	106.9230	63.5277	52.3233	232.3232	82.6870	111.9315	55.8516	43.2732	176.3959	104.7412	93.1562	118.2621	54.9048	147.6323	113.6910	63.4146	54.1523	83.9850
IMP4	746.5458	681.3026	605.0709	733.8205	471.6657	1018.0850	572.7155	760.3903	797.9784	766.5982	775.3201	659.8101	355.2009	735.4911	653.0055	734.6542	576.1213	615.5095	1323.9130	384.2900	567.8908	726.7013	700.9267	586.8871	499.3228	606.8313	323.5908	470.8718	385.7466	1781.1680	589.5003	963.6273	646.1021	853.5948	630.2261	602.3250	618.0371	703.3689	485.9946	961.0022	672.0368	848.1246	477.7845	825.1880	801.1811	495.9977	642.5729	911.4200	1391.7749	815.2462	697.0339	877.6382	807.1066	802.5937	477.9674	494.6928	879.4827	348.7395	648.4434	712.2623	772.2875	848.9494	1019.2625	572.8835	643.8127	468.6347	3529.1685	1397.4874	1188.2736	563.4017	1268.1208	774.4253	681.3025	529.7619	687.6664	693.7618	822.7920	434.3087	979.5229	1152.1157	469.2557	597.1670	446.4095	722.9122	571.5975	661.8593	612.6722	808.1617	624.6809	739.1629	727.8407	451.1785	710.1606	480.5080	732.7852	1708.1831	453.0457	593.2630	1196.7424	719.7093	1188.5066	736.4206	548.4388	465.3659	634.5895	493.3424
INTS2	511.3249	315.4043	370.4340	271.7467	519.1757	180.8747	271.9438	309.0712	499.7894	275.3496	440.0466	435.6540	283.6879	352.1205	351.3661	248.2517	405.5591	585.8709	296.8375	305.7402	480.6529	473.8303	259.4777	297.2794	654.1761	366.7012	311.0647	486.4069	454.5023	198.1626	182.1632	828.1016	317.4425	1103.2680	303.1898	469.6973	208.6649	373.2832	279.8272	386.6180	319.3326	242.2122	476.5370	161.6541	365.3543	428.6318	630.6366	284.0011	420.4545	178.4013	361.2288	305.8397	257.1912	341.0183	353.3525	417.4976	792.4750	320.3782	335.6112	262.0039	311.3967	950.4427	156.3016	375.6984	322.7425	253.2288	714.8132	166.3317	165.4723	246.0137	462.4161	351.2931	274.6427	686.0119	345.1642	382.4827	193.7322	321.2851	239.7384	187.4665	267.2215	342.5115	525.6899	370.4497	306.1918	311.0505	783.4711	496.1861	308.2466	319.8804	230.7692	351.8519	182.1698	331.6598	920.1780	960.6103	531.0914	528.8485	781.8260	398.2898	559.6633	439.4150	332.2658	437.0732	502.6080	262.5227
IP6K1	1398.9457	1563.4834	842.2862	1180.9325	1097.3097	910.3582	1009.9396	1554.8970	1176.4706	913.6599	877.3768	1083.8608	978.1324	1049.6652	1123.4973	1569.5416	974.7315	1122.6147	839.5760	1402.4169	1028.8448	877.3737	1056.4448	1516.4447	1085.7788	922.0760	1366.3883	1524.0391	1312.1634	560.8231	1052.1370	1721.9731	1205.2720	894.9891	904.9241	822.3523	1099.9116	1093.5556	1538.8495	432.3470	1004.6030	835.8994	958.0639	839.2857	1179.9213	888.3048	823.6074	1225.1295	1308.9827	1052.4087	1471.0452	1228.2792	1008.4602	1285.3026	1094.9496	1570.2798	541.6422	829.8319	1283.2194	1479.8366	1092.2520	1144.4430	1542.4693	656.6235	1298.7737	1387.4539	753.8030	1150.2513	1267.7524	1366.7426	1268.4564	739.2241	1136.8793	1525.2976	982.2538	1144.9275	1008.5470	1321.8589	983.4240	756.2935	601.9417	937.7686	1033.0843	799.5717	1376.6810	1404.0148	1014.8760	1313.8825	1460.3181	1506.7265	1304.5685	1665.8249	952.6229	1035.1447	1637.7032	1243.8280	1244.9239	1069.3349	1035.0050	1326.6473	1226.9400	1344.7075	1143.3147	1602.2764	1513.9190	1325.9619
ITGAE	216.7948	238.1998	315.4276	421.0160	222.0950	519.0172	237.3502	323.2382	302.1199	251.4912	407.0625	255.2743	177.3050	699.2188	186.3388	450.6605	828.1744	214.7787	883.4869	149.8489	313.4937	372.0355	348.7784	186.0394	325.5079	104.0958	209.8121	254.4529	990.2615	430.7550	81.3229	331.8386	176.1077	538.1264	218.6435	212.0819	224.5800	220.6832	135.3099	487.0833	342.9229	309.4509	1228.3510	630.6391	338.1890	593.7442	211.5385	309.0760	356.0606	347.8031	1149.0113	703.8716	464.4670	825.6484	532.7980	222.2580	360.5722	448.5294	459.3774	207.9858	518.2067	769.1291	280.3155	497.3478	326.6444	384.6863	631.5168	524.1206	323.1270	870.1595	485.5705	346.9828	321.2023	150.2976	260.8696	237.5551	193.7322	261.6179	287.2605	836.6363	410.0786	183.9885	239.6707	907.9229	210.4330	827.1292	218.1818	864.6072	1096.2018	244.3946	412.3389	379.6296	626.6123	239.5157	280.4788	807.2122	657.3604	166.9905	758.3941	1108.7072	885.0659	325.2089	217.7742	269.2683	230.2057	699.1335
KIAA1430	1126.2967	937.7973	1017.6193	676.4092	636.5197	1107.5248	482.8684	1261.1493	678.9274	513.1515	688.0093	1236.2869	1121.7494	863.8393	968.3060	1203.5742	780.7960	424.6853	985.3601	1758.9124	1104.8262	683.4790	660.4886	1492.7902	1054.6275	712.1100	1870.0418	1216.0171	964.3664	638.0989	849.3720	989.5366	1233.3146	826.1438	739.2382	584.2949	634.8364	881.7936	967.9860	1158.4684	1033.3717	479.8398	1262.0330	1968.0451	506.6929	1026.9992	1127.3210	1148.8144	498.9177	333.5098	837.5706	997.7988	597.2927	1124.8799	724.4280	744.9341	694.4934	1502.1008	967.3500	715.4970	1002.4374	1092.6391	934.1405	598.0621	926.9788	827.9520	1981.3912	1758.2915	575.2443	639.3318	631.5436	1237.7874	917.6367	1272.3214	955.6344	418.3995	869.5157	1028.1124	434.0826	433.8511	537.6791	1086.7420	1409.9710	926.7666	656.7164	1372.4420	489.8072	1318.8406	655.9872	1545.5904	736.0406	1060.6061	537.0347	1038.9841	1376.4520	512.3440	905.4569	815.1953	672.6675	816.0085	765.3734	814.0669	930.3443	890.7317	855.8870	625.7161
LAMA1	51.2476	18.6608	19.7679	17.7453	22.8964	7.3148	63.9020	3.1803	270.1109	195.5608	14.7458	14.7679	25.4137	22.3214	14.7541	42.3465	81.4908	11.7743	18.4426	70.0906	20.8245	88.4645	181.9714	407.2408	63.2054	86.9437	221.8163	974.9565	69.6487	3.0604	9.3973	25.4111	605.7207	17.8649	13.3168	7.9454	10.6101	14.5557	18.8153	25.6360	46.0299	25.2145	31.1870	16.9173	43.3071	38.9665	19.8939	3.2706	44.3723	52.4087	33.8983	8.5459	36.3790	21.1335	19.9384	11.5793	3.1354	955.8824	25.8162	10.6742	55.2478	38.5886	2.9352	33.0999	13.9353	2.7675	2.9538	131.1558	76.8730	57.7069	131.5436	7.1839	22.3958	23.0655	119.7870	13.2325	11.3960	8.6059	8.8661	4.8206	15.7189	385.8030	30.4925	40.6852	23.6442	38.1992	29.2011	46.1480	41.9023	13.4529	65.9898	13.4680	53.4020	10.6320	24.7212	8.8766	16.4975	33.2898	196.5995	118.6845	1143.4846	6.2674	21.6173	48.1301	9.6114	230.8197
LRP1	5448.3738	6737.6509	11096.2613	5893.1802	6291.9290	1019.4149	11572.5053	4796.5305	3418.7842	11631.1724	6968.9562	6440.4008	3864.6572	6844.8661	10232.7869	9603.7296	11577.3847	7516.0374	2445.8359	7962.5378	6707.1901	6989.9054	6854.2544	11007.0100	18480.3612	6433.2397	11345.5115	18199.0090	19423.0544	2237.1716	5456.9441	3286.4973	11381.3797	4105.0109	6048.0025	3819.3086	12482.7586	7578.8238	7946.0522	2677.9188	8200.8055	10410.5381	9471.6926	1754.6992	2913.7795	9038.9137	5107.4271	9530.6623	9624.4589	11579.6718	8391.5960	2928.9136	5398.9002	4768.9721	9990.7923	6305.2428	3439.5454	1434.8739	13936.2187	10699.1379	11534.3822	3319.1489	1648.1380	14100.8558	10556.2988	7546.1255	1593.8562	1606.0302	7850.1629	6109.3394	12537.2483	4812.5000	4642.9940	16531.2500	9373.5581	17059.8614	5978.3476	9109.5812	5298.0062	2379.7536	5501.6181	5919.4652	18419.2712	4261.2420	9802.2757	7984.0187	6249.0358	4751.3349	14994.7502	3513.4529	13343.2253	10536.1953	10280.7481	14162.7289	5891.8860	3674.6186	13088.8325	6335.3560	7737.6768	13872.5663	7036.6032	5770.8914	10359.4876	5900.8130	5198.8513	20451.1830
LRRC59	4298.1893	3622.8394	3555.4534	2982.4600	2837.7046	3320.9486	5008.1955	4049.2085	5329.4342	5874.6847	3773.4536	3060.1846	2614.1785	3844.0569	3485.6175	3761.7949	5392.5395	4829.2489	3181.6900	3654.1631	5639.4541	4256.5268	4182.2072	1931.7152	3425.6388	3979.3760	3226.5501	2480.5571	3956.9562	8313.9385	3424.0390	4234.8132	4369.7027	5816.5447	3236.3549	4494.9638	3662.4668	2730.3674	2496.8314	2936.0106	4269.4879	3023.8468	4175.0671	3043.6560	3884.4803	4410.4893	6379.2042	2924.4481	5406.7316	7253.9015	5213.2486	3707.3987	3769.1413	3423.6119	3857.7950	3591.1837	8901.7127	2792.3424	3247.1147	2514.5610	6146.3919	6228.2225	2592.4711	3531.7208	5038.5061	2624.7832	3154.4824	6315.5729	3991.2052	4858.3144	6330.6443	5074.2385	3277.0296	3351.3988	4576.9033	6818.0907	4461.4758	2370.5336	5293.7186	3012.9995	4686.5465	4130.3708	7769.1416	3464.6210	3131.3906	3144.9269	5260.0661	4560.7475	2182.0629	3121.6293	5621.7493	3379.9242	3701.0952	2311.7690	6157.4252	6496.2857	3195.9518	3997.2664	7079.7085	4662.1072	10376.2665	3401.2117	3440.0480	5065.2130	3423.6301	2359.9620
MAP7D2	165.2593	87.0838	177.0520	21.2248	1036.6342	35.2440	266.1782	3.4695	1082.1283	82.9178	2.3283	39.0295	97.5177	136.1607	442.0765	185.3147	3.7903	323.9951	118.9985	109.3656	441.8179	202.3776	74.1365	9.5897	339.9549	406.3286	199.8956	8.5710	243.7704	11.4766	394.3255	956.6517	15.1430	16.1220	18.8913	781.0972	2917.7719	783.6601	95.2774	48.5005	494.2463	924.5322	6.6532	348.6842	308.6614	58.7800	29.8408	26.4377	29.7619	34.4097	14.1243	52.3113	36.8020	37.4640	84.7381	490.8331	1.5677	126.0504	11.3895	519.8027	67.3610	119.4661	424.8762	278.9448	25.0836	73.8007	93.3392	37.1859	20.1954	714.5027	8.7248	128.5920	222.7788	57.2917	3.5492	157.5299	174.3590	118.1870	20.2146	28.9234	16.6436	986.1531	53.6667	972.5910	3.5466	28.8443	12.1212	165.5225	43.8288	68.7593	98.0086	49.6633	145.9942	194.0343	125.7424	36.6158	423.2234	67.6623	168.5955	8.0249	0.7321	4.5265	39.2314	379.1870	213.0927	6.1181
MDP1	94.7218	140.3000	210.4254	171.1030	199.2330	203.7733	123.0233	123.7326	201.0220	218.2536	178.7815	199.1878	158.6229	286.1719	218.8470	144.9922	73.8724	209.6427	325.8099	73.5952	117.5742	129.5500	150.5139	175.8360	102.4334	112.6423	92.8810	233.4378	121.0950	165.2095	152.3557	159.3722	84.8514	124.3573	280.6813	165.5125	162.4492	311.0083	156.9955	651.3613	138.5040	331.0742	135.9461	628.5902	141.4724	301.2377	184.9072	149.3132	190.5682	136.2096	136.9315	209.3979	422.0347	418.5303	82.7775	168.5558	229.6610	180.7248	143.9939	162.8564	90.0539	184.0624	350.9668	125.5336	302.8595	105.5489	488.3887	324.4824	198.8208	133.5611	264.0403	141.3937	153.8176	139.3676	204.7294	162.2432	117.5783	132.6736	313.1140	316.7006	182.7647	143.6957	90.9285	528.6981	97.0001	120.3820	232.8264	337.7117	177.8245	161.0463	134.1117	118.2660	187.5401	159.0106	163.5231	126.4355	140.8376	143.4359	358.5598	116.5388	70.6735	86.7932	159.2634	181.0374	95.5869	198.3325
